restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating
益民餐馆(益民苑店),成都,30.684930,104.017781,33.0,餐饮服务;中餐厅;中餐厅,08:00,21:30,金沙遗址博物馆,"104.012634,30.681709",30.681709,104.012634,4.3
蜀中老味道特色食材餐厅,成都,30.677847,104.008121,47.0,餐饮服务;中餐厅;四川菜(川菜),11:00,21:00,金沙遗址博物馆,"104.012634,30.681709",30.681709,104.012634,4.6
新通惠天府滇味餐厅,成都,30.679562,104.019348,62.0,餐饮服务;中餐厅;中餐厅,10:00,21:00,金沙遗址博物馆,"104.012634,30.681709",30.681709,104.012634,4.5
蜀九香火锅(金沙店),成都,30.679918,104.003832,94.0,餐饮服务;中餐厅;火锅店,10:00,23:30,金沙遗址博物馆,"104.012634,30.681709",30.681709,104.012634,4.6
乔月珍茶餐厅,成都,30.675309,104.006288,36.0,餐饮服务;快餐厅;快餐厅,10:00,22:00,金沙遗址博物馆,"104.012634,30.681709",30.681709,104.012634,4.0
遇芙花园·暹罗厨房,成都,30.683235,104.022458,33.0,餐饮服务;外国餐厅;外国餐厅,10:00,22:00,金沙遗址博物馆,"104.012634,30.681709",30.681709,104.012634,4.5
实惠餐馆(战旗东路6号院店),成都,30.674507,104.019895,36.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,金沙遗址博物馆,"104.012634,30.681709",30.681709,104.012634,4.6
一洋刺身·精致料理(建设路店),成都,30.670977,104.103082,80.0,餐饮服务;外国餐厅;日本料理,17:00,22:00,建设路小吃街,"104.102739,30.671442",30.671442,104.102739,4.5
张记木桶鱼建设路精品餐厅(建设巷店),成都,30.669366,104.103257,70.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,建设路小吃街,"104.102739,30.671442",30.671442,104.102739,4.3
德克士建设路餐厅,成都,30.669363,104.103266,21.0,餐饮服务;快餐厅;快餐厅,09:00,23:00,建设路小吃街,"104.102739,30.671442",30.671442,104.102739,4.4
小豆海棠(建设路店),成都,30.670951,104.105327,100.0,餐饮服务;中餐厅;中餐厅,10:30,21:00,建设路小吃街,"104.102739,30.671442",30.671442,104.102739,4.7
牛膳寿喜锅(建设路店),成都,30.668741,104.101897,117.0,餐饮服务;外国餐厅;日本料理,10:30,23:00,建设路小吃街,"104.102739,30.671442",30.671442,104.102739,4.7
鄢知味冒菜(建设路43号82小区2区老店),成都,30.668344,104.102354,60.0,餐饮服务;中餐厅;中餐厅,16:30,20:30,建设路小吃街,"104.102739,30.671442",30.671442,104.102739,4.2
休记光头蟹(建设路直营总店),成都,30.671538,104.099031,73.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,24:00,建设路小吃街,"104.102739,30.671442",30.671442,104.102739,4.7
银杏苑餐厅,成都,30.673016,104.098345,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,建设路小吃街,"104.102739,30.671442",30.671442,104.102739,4.1
柠季·手打柠檬茶(印象城B1店),成都,30.674231,104.106859,100.0,餐饮服务;快餐厅;茶餐厅,09:30,22:00,建设路小吃街,"104.102739,30.671442",30.671442,104.102739,3.7
蔓也东南亚融合餐厅(建设路店),成都,30.674023,104.107079,60.0,餐饮服务;中餐厅;中餐厅,17:00,21:00,建设路小吃街,"104.102739,30.671442",30.671442,104.102739,4.4
钟水饺(人民公园店),成都,30.656754,104.059012,40.0,餐饮服务;中餐厅;特色/地方风味餐厅,08:00,20:00,鹤鸣茶社,"104.058603,30.656882",30.656882,104.058603,4.4
易老妈蹄花总店(东城根店),成都,30.657032,104.060546,36.0,餐饮服务;中餐厅;四川菜(川菜),08:00,21:00,鹤鸣茶社,"104.058603,30.656882",30.656882,104.058603,4.2
丁太婆正宗老号老妈蹄花店(东城根南街店),成都,30.656958,104.060634,29.0,餐饮服务;中餐厅;四川菜(川菜),11:00,21:00,鹤鸣茶社,"104.058603,30.656882",30.656882,104.058603,4.4
如家商旅酒店(成都人民公园地铁站天府广场店)·餐厅,成都,30.658649,104.059212,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,鹤鸣茶社,"104.058603,30.656882",30.656882,104.058603,3.9
欢乐家庭餐厅,成都,30.655140,104.057305,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,鹤鸣茶社,"104.058603,30.656882",30.656882,104.058603,3.5
鸡毛店(人民公园店),成都,30.659150,104.060393,75.0,餐饮服务;中餐厅;综合酒楼,11:00,21:30,鹤鸣茶社,"104.058603,30.656882",30.656882,104.058603,4.7
蓉合领地荟创意餐厅(长城园店),成都,30.657078,104.054256,98.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,鹤鸣茶社,"104.058603,30.656882",30.656882,104.058603,4.1
八方餐厅,成都,30.659877,104.062021,45.0,餐饮服务;中餐厅;中餐厅,10:30,22:30,鹤鸣茶社,"104.058603,30.656882",30.656882,104.058603,3.8
一点味餐厅(长城园店),成都,30.655064,104.053819,18.0,餐饮服务;快餐厅;快餐厅,10:00,21:00,鹤鸣茶社,"104.058603,30.656882",30.656882,104.058603,4.2
希尔顿嘉悦里･TC CAFE御蓉高空餐厅,成都,30.656085,104.064025,250.0,餐饮服务;餐饮相关场所;餐饮相关,06:30,22:00,鹤鸣茶社,"104.058603,30.656882",30.656882,104.058603,4.3
子非(宽窄巷子景区店),成都,30.663924,104.053720,681.0,餐饮服务;中餐厅;四川菜(川菜),17:00,21:00,宽窄巷子景区,"104.053307,30.663869",30.663869,104.053307,4.5
好利来(壹玖玖贰),成都,30.663163,104.053746,100.0,餐饮服务;糕饼店;糕饼店,09:00,22:00,宽窄巷子景区,"104.053307,30.663869",30.663869,104.053307,4.8
成都映象川菜馆(窄巷子店),成都,30.663338,104.054079,109.0,餐饮服务;中餐厅;四川菜(川菜),11:00,21:30,宽窄巷子景区,"104.053307,30.663869",30.663869,104.053307,4.3
香积厨1999(宽巷子店),成都,30.663759,104.054408,96.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,宽窄巷子景区,"104.053307,30.663869",30.663869,104.053307,4.0
听香(宽窄巷子店),成都,30.663520,104.054902,98.0,餐饮服务;中餐厅;四川菜(川菜),11:00,21:00,宽窄巷子景区,"104.053307,30.663869",30.663869,104.053307,4.5
钓鱼台御苑国宴中餐厅(宽窄巷子景区店),成都,30.664635,104.051670,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,宽窄巷子景区,"104.053307,30.663869",30.663869,104.053307,3.9
营养健康餐厅,成都,30.666555,104.052671,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,宽窄巷子景区,"104.053307,30.663869",30.663869,104.053307,3.5
二宝公馆·鱼鲜川菜餐厅(宽窄店),成都,30.667067,104.054643,98.0,餐饮服务;中餐厅;四川菜(川菜),16:30,21:00,宽窄巷子景区,"104.053307,30.663869",30.663869,104.053307,4.5
成都吃客(奎星楼总店),成都,30.667881,104.055095,60.0,餐饮服务;中餐厅;四川菜(川菜),17:00,21:30,宽窄巷子景区,"104.053307,30.663869",30.663869,104.053307,4.4
五里关火锅(奎星楼店),成都,30.667604,104.055896,110.0,餐饮服务;中餐厅;火锅店,11:00,02:00,宽窄巷子景区,"104.053307,30.663869",30.663869,104.053307,4.7
化蝶千寻·川筵(武侯祠店),成都,30.646589,104.055046,450.0,餐饮服务;中餐厅;四川菜(川菜),17:00,21:30,镋钯街,"104.055000,30.645000",30.645000,104.055000,4.6
藏秘拉萨(耍都美食广场店),成都,30.646767,104.056740,94.0,餐饮服务;中餐厅;中餐厅,15:00,02:00,镋钯街,"104.055000,30.645000",30.645000,104.055000,3.7
清真麦加餐厅,成都,30.646431,104.057996,56.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,镋钯街,"104.055000,30.645000",30.645000,104.055000,4.2
饕林餐厅(武侯祠店),成都,30.644680,104.058466,83.0,购物服务;超级市场;超市,11:00,21:00,镋钯街,"104.055000,30.645000",30.645000,104.055000,4.7
武警医院-餐厅,成都,30.642444,104.056934,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,镋钯街,"104.055000,30.645000",30.645000,104.055000,2.7
窗目餐厅(汇锦公寓店),成都,30.641888,104.055322,100.0,餐饮服务;快餐厅;快餐厅,09:00,21:00,镋钯街,"104.055000,30.645000",30.645000,104.055000,4.2
武侯区罗林嘎卓仓茶餐吧,成都,30.643426,104.058332,100.0,餐饮服务;快餐厅;茶餐厅,11:00,21:00,镋钯街,"104.055000,30.645000",30.645000,104.055000,3.9
菜根故事川味小厨,成都,30.644719,104.059247,68.0,餐饮服务;中餐厅;四川菜(川菜),10:00,21:30,镋钯街,"104.055000,30.645000",30.645000,104.055000,4.5
锦里香餐厅外卖店,成都,30.649528,104.053294,69.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,镋钯街,"104.055000,30.645000",30.645000,104.055000,3.8
阿妈的厨房(和翕小筑店),成都,30.641445,104.050759,100.0,餐饮服务;中餐厅;西北菜,11:00,21:00,镋钯街,"104.055000,30.645000",30.645000,104.055000,4.0
林一家川菜馆春熙路总店,成都,30.660523,104.081286,56.0,餐饮服务;中餐厅;四川菜(川菜),11:00,22:00,IFS国际金融中心,"104.081000,30.660000",30.660000,104.081000,4.4
盘飧市,成都,30.659712,104.079623,48.0,餐饮服务;中餐厅;四川菜(川菜),17:00,21:30,IFS国际金融中心,"104.081000,30.660000",30.660000,104.081000,4.5
三倒拐餐馆(群艺大厦店),成都,30.658562,104.081363,40.0,餐饮服务;中餐厅;四川菜(川菜),09:30,22:30,IFS国际金融中心,"104.081000,30.660000",30.660000,104.081000,4.3
甜叔叔西餐厅,成都,30.659989,104.078935,97.0,餐饮服务;外国餐厅;西餐厅(综合风味),12:00,21:00,IFS国际金融中心,"104.081000,30.660000",30.660000,104.081000,4.6
兆酉·茶餐酒(王府井),成都,30.658390,104.080001,100.0,餐饮服务;快餐厅;快餐厅,17:00,02:00,IFS国际金融中心,"104.081000,30.660000",30.660000,104.081000,3.8
而绘空中花园(春熙路店),成都,30.658239,104.079047,53.0,体育休闲服务;体育休闲服务场所;体育休闲服务场所,11:00,21:00,IFS国际金融中心,"104.081000,30.660000",30.660000,104.081000,4.7
春熙坊,成都,30.659029,104.078401,36.0,餐饮服务;中餐厅;中餐厅,10:00,22:30,IFS国际金融中心,"104.081000,30.660000",30.660000,104.081000,4.7
露斯餐厅,成都,30.657451,104.081583,47.0,餐饮服务;快餐厅;茶餐厅,10:00,23:00,IFS国际金融中心,"104.081000,30.660000",30.660000,104.081000,4.3
眼哥素椒面,成都,30.662319,104.082671,11.0,餐饮服务;中餐厅;中餐厅,07:30,19:30,IFS国际金融中心,"104.081000,30.660000",30.660000,104.081000,4.4
翠孃孃老火锅(春熙路老店),成都,30.661312,104.078075,102.0,餐饮服务;中餐厅;火锅店,11:00,01:30,IFS国际金融中心,"104.081000,30.660000",30.660000,104.081000,4.7
汀洲梦香中餐厅,成都,30.643241,104.048570,52.0,餐饮服务;中餐厅;中餐厅,17:00,20:30,成都武侯祠博物馆,"104.050000,30.645000",30.645000,104.050000,4.1
老房子青竹花溪名民风酒楼(武侯祠店),成都,30.644238,104.045840,100.0,餐饮服务;中餐厅;综合酒楼,17:30,21:00,成都武侯祠博物馆,"104.050000,30.645000",30.645000,104.050000,4.7
第三餐厅,成都,30.641334,104.050190,60.0,餐饮服务;中餐厅;中餐厅,15:30,18:30,成都武侯祠博物馆,"104.050000,30.645000",30.645000,104.050000,3.9
香巴拉藏宴(武侯祠横街店),成都,30.641064,104.047460,61.0,餐饮服务;中餐厅;西北菜,09:30,22:30,成都武侯祠博物馆,"104.050000,30.645000",30.645000,104.050000,4.3
西南民族大学和合苑餐厅,成都,30.640353,104.051448,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,成都武侯祠博物馆,"104.050000,30.645000",30.645000,104.050000,4.0
素食印象自住餐厅(蜀汉街社区店),成都,30.640688,104.047147,28.0,购物服务;购物相关场所;购物相关场所,11:00,21:00,成都武侯祠博物馆,"104.050000,30.645000",30.645000,104.050000,4.2
大东北餐馆(武侯祠横街店),成都,30.640652,104.047151,39.0,餐饮服务;中餐厅;东北菜,09:00,21:30,成都武侯祠博物馆,"104.050000,30.645000",30.645000,104.050000,4.4
十八梯邓凳面(双流机场),成都,30.566550,103.954761,36.0,餐饮服务;中餐厅;中餐厅,05:00,22:00,新桥国际机场,"103.951229,30.559807",30.559807,103.951229,4.1
空港快捷酒店·餐厅,成都,30.554132,103.963807,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,新桥国际机场,"103.951229,30.559807",30.559807,103.951229,4.0
食空记忆(西南民族大学店),成都,30.560751,103.967890,17.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,新桥国际机场,"103.951229,30.559807",30.559807,103.951229,4.2
楼兰新疆主题餐厅(成都凯德天府店),成都,30.603137,104.068464,76.0,餐饮服务;中餐厅;中餐厅,10:00,21:00,成都南站,"104.068469,30.606130",30.606130,104.068469,4.0
范达彪烧鹅茶餐厅(凯德天府店),成都,30.603004,104.068896,56.0,餐饮服务;快餐厅;茶餐厅,10:00,22:00,成都南站,"104.068469,30.606130",30.606130,104.068469,4.0
绿茶餐厅(凯德天府店),成都,30.602824,104.068639,72.0,餐饮服务;中餐厅;中餐厅,10:30,21:30,成都南站,"104.068469,30.606130",30.606130,104.068469,4.5
徽九香餐厅,成都,31.883734,117.318492,100.0,餐饮服务;中餐厅;安徽菜(徽菜),08:00,20:00,合肥站,"117.316937,31.885135",31.885135,117.316937,3.8
木桶记臭鳜鱼·安徽非遗名菜(火车站信地店),成都,31.881246,117.318559,73.0,餐饮服务;中餐厅;中餐厅,16:00,22:00,合肥站,"117.316937,31.885135",31.885135,117.316937,4.0
合肥东南骨科医院职工餐厅,成都,31.881689,117.313260,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,合肥站,"117.316937,31.885135",31.885135,117.316937,3.9
成都龙之梦大酒店·龙悦中餐厅·宴会厅,成都,30.629527,104.144253,100.0,餐饮服务;餐饮相关场所;餐饮相关,09:00,21:00,成都东站,"104.140947,30.628779",30.628779,104.140947,4.2
嘉得利酒店餐厅(西广场商业中心店),成都,30.628600,104.137373,100.0,餐饮服务;中餐厅;中餐厅,07:30,19:30,成都东站,"104.140947,30.628779",30.628779,104.140947,4.2
龙之梦大酒店-龙悦中餐厅,成都,30.629440,104.144592,141.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,成都东站,"104.140947,30.628779",30.628779,104.140947,4.1
荟苑合鲜馆(中华商业广场店),成都,30.609270,104.065852,153.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,合肥南站,"104.068469,30.606130",30.606130,104.068469,4.6
成都蜀缘香私房菜餐厅(苏宁广场店),成都,30.602165,104.066693,100.0,餐饮服务;中餐厅;中餐厅,09:00,21:00,合肥南站,"104.068469,30.606130",30.606130,104.068469,3.7
天府空港云享酒店·自助餐厅,成都,30.310654,104.443250,100.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,天府机场,"104.446518,30.308016",30.308016,104.446518,4.0
成都天府国际机场安检外餐厅,成都,30.311414,104.442460,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,天府机场,"104.446518,30.308016",30.308016,104.446518,2.6
成都茂业JW万豪酒店·Table味全日制餐厅,成都,30.656802,104.070345,201.0,餐饮服务;外国餐厅;西餐厅(综合风味),17:30,21:30,汉庭酒店（成都太古里春熙路步行街店）,"104.071766,30.657104",30.657104,104.071766,4.3
成都茂业JW万豪酒店·万豪中餐厅,成都,30.656857,104.070150,176.0,餐饮服务;餐饮相关场所;餐饮相关,06:30,19:00,汉庭酒店（成都太古里春熙路步行街店）,"104.071766,30.657104",30.657104,104.071766,4.7
德克士青年路餐厅,成都,30.656125,104.073964,30.0,餐饮服务;快餐厅;快餐厅,11:00,21:00,汉庭酒店（成都太古里春熙路步行街店）,"104.071766,30.657104",30.657104,104.071766,4.4
观锦台花园餐厅(人保大厦店),成都,30.656822,104.068943,107.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,汉庭酒店（成都太古里春熙路步行街店）,"104.071766,30.657104",30.657104,104.071766,4.1
叁町小火锅(尚都服饰广场),成都,30.656263,104.074694,39.0,餐饮服务;中餐厅;火锅店,10:00,21:00,汉庭酒店（成都太古里春熙路步行街店）,"104.071766,30.657104",30.657104,104.071766,3.9
私村厨老菜馆,成都,30.674364,104.068315,49.0,餐饮服务;中餐厅;中餐厅,10:00,21:30,汉庭酒店(成都文殊院地铁站店),"104.067744,30.673888",30.673888,104.067744,3.7
西域伊品茶餐厅(泰业·城中城B座店),成都,30.671946,104.064760,100.0,餐饮服务;快餐厅;快餐厅,11:00,21:00,汉庭酒店(成都文殊院地铁站店),"104.067744,30.673888",30.673888,104.067744,2.8
隅园·鐏宴,成都,30.672819,104.071712,160.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,汉庭酒店(成都文殊院地铁站店),"104.067744,30.673888",30.673888,104.067744,4.5
文殊川式茶·餐厅(文殊院店),成都,30.671925,104.071325,100.0,餐饮服务;餐饮相关场所;餐饮相关,10:00,20:00,汉庭酒店(成都文殊院地铁站店),"104.067744,30.673888",30.673888,104.067744,3.9
清真.西遇忆品餐厅(青龙巷总店),成都,30.671707,104.064233,64.0,餐饮服务;中餐厅;西北菜|餐饮服务;中餐厅;清真菜馆,11:00,21:00,汉庭酒店(成都文殊院地铁站店),"104.067744,30.673888",30.673888,104.067744,4.5
港久茶餐厅(新会展店),成都,30.552501,104.075475,54.0,餐饮服务;快餐厅;茶餐厅,10:00,21:00,维也纳国际酒店·成都环球中心新会展店,"104.077068,30.547706",30.547706,104.077068,4.3
奇诺餐厅(天府软件园A区店),成都,30.547744,104.071198,31.0,餐饮服务;休闲餐饮场所;休闲餐饮场所,08:00,20:00,维也纳国际酒店·成都环球中心新会展店,"104.077068,30.547706",30.547706,104.077068,4.1
乔一乔怪味餐厅(世纪城店),成都,30.552864,104.075034,85.0,餐饮服务;中餐厅;中餐厅,08:30,23:00,维也纳国际酒店·成都环球中心新会展店,"104.077068,30.547706",30.547706,104.077068,4.7
楚公馆,成都,30.543705,104.072335,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,维也纳国际酒店·成都环球中心新会展店,"104.077068,30.547706",30.547706,104.077068,4.2
格外餐厅(天府软件园店),成都,30.541196,104.074985,16.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,维也纳国际酒店·成都环球中心新会展店,"104.077068,30.547706",30.547706,104.077068,3.9
中建·锦江都城酒店(成都春熙路太古里店)·餐厅,成都,30.647139,104.069400,100.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,成都泰合国际大饭店（春熙路太古里店）,"104.068740,30.647345",30.647345,104.068740,3.9
品珍中餐厅(万达瑞华中心店),成都,30.647015,104.069616,228.0,餐饮服务;餐饮相关场所;餐饮相关,12:00,14:30,成都泰合国际大饭店（春熙路太古里店）,"104.068740,30.647345",30.647345,104.068740,4.2
悦蓉椿融合餐厅(财富支点大厦店),成都,30.648531,104.068181,98.0,餐饮服务;中餐厅;中餐厅,17:00,22:00,成都泰合国际大饭店（春熙路太古里店）,"104.068740,30.647345",30.647345,104.068740,4.6
三妹餐馆(玉馨佳苑店),成都,30.639109,104.062506,100.0,餐饮服务;中餐厅;中餐厅,08:00,21:30,如家酒店(成都华西医大电信路店),"104.063549,30.638726",30.638726,104.063549,4.2
南门黄孃甜不辣(无分店),成都,30.634946,104.061805,39.0,餐饮服务;中餐厅;中餐厅,11:30,19:30,如家酒店(成都华西医大电信路店),"104.063549,30.638726",30.638726,104.063549,4.5
sabaidee萨芭蒂高空花园餐吧(成都华西大厦店),成都,30.636920,104.068160,100.0,餐饮服务;外国餐厅;外国餐厅,11:00,01:00,如家酒店(成都华西医大电信路店),"104.063549,30.638726",30.638726,104.063549,3.9
成都龙泉驿百悦希尔顿酒店-御玺中餐厅,成都,30.577264,104.186171,150.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,成都龙泉驿百悦希尔顿酒店,"104.186056,30.577312",30.577312,104.186056,4.0
龙泉驿百悦希尔顿酒店-open開西餐厅,成都,30.577615,104.185694,176.0,餐饮服务;中餐厅;中餐厅,08:00,22:00,成都龙泉驿百悦希尔顿酒店,"104.186056,30.577312",30.577312,104.186056,4.4
欢柒音乐餐吧,成都,30.577756,104.184624,100.0,餐饮服务;中餐厅;中餐厅,16:30,02:00,成都龙泉驿百悦希尔顿酒店,"104.186056,30.577312",30.577312,104.186056,4.3
锦舍里院家传菜,成都,30.635941,104.104694,60.0,餐饮服务;中餐厅;中餐厅,17:00,21:00,成都九眼桥亚朵网易严选酒店,"104.107025,30.635299",30.635299,104.107025,4.2
绿色中餐厅(环球汇店),成都,30.634241,104.109328,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,成都九眼桥亚朵网易严选酒店,"104.107025,30.635299",30.635299,104.107025,3.7
三友记中餐厅(环球汇店),成都,30.634097,104.109324,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,成都九眼桥亚朵网易严选酒店,"104.107025,30.635299",30.635299,104.107025,3.6
一点味餐厅(环球汇店),成都,30.633947,104.109599,100.0,餐饮服务;快餐厅;快餐厅,11:00,21:00,成都九眼桥亚朵网易严选酒店,"104.107025,30.635299",30.635299,104.107025,4.0
成都光环购物中心餐厅,成都,30.635375,104.111175,100.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,成都九眼桥亚朵网易严选酒店,"104.107025,30.635299",30.635299,104.107025,3.5
臻味智慧餐厅,成都,30.756072,103.967336,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,恒尚精品酒店（犀浦地铁站夜市美食街店）,"103.961986,30.754210",30.754210,103.961986,3.9
遂宁餐馆(游家渡小区2号院店),成都,30.672299,103.831807,52.0,餐饮服务;中餐厅;四川菜(川菜),09:30,21:30,桔子成都温江大学城酒店,"103.835292,30.674695",30.674695,103.835292,4.0
啊牛餐馆(游家渡小区3号院店),成都,30.672220,103.831123,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,桔子成都温江大学城酒店,"103.835292,30.674695",30.674695,103.835292,4.0
名人首座酒店中餐厅·融合川菜,成都,30.681120,103.829382,68.0,餐饮服务;中餐厅;四川菜(川菜),08:00,20:00,桔子成都温江大学城酒店,"103.835292,30.674695",30.674695,103.835292,4.2
