restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating
喜庭(重庆来福士广场店),重庆,29.564028,106.588688,198.0,餐饮服务;中餐厅;中餐厅,17:00,21:00,朝天门码头,"106.589421,29.563361",29.563361,106.589421,4.5
来福士第二餐厅(重庆来福士广场店),重庆,29.563225,106.588275,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,朝天门码头,"106.589421,29.563361",29.563361,106.589421,2.8
老码头餐馆重庆小面特色江湖菜,重庆,29.562890,106.587738,100.0,餐饮服务;中餐厅;中餐厅,07:00,23:30,朝天门码头,"106.589421,29.563361",29.563361,106.589421,3.8
白马·江景老川菜(来福士店),重庆,29.564844,106.588629,78.0,餐饮服务;中餐厅;四川菜(川菜),11:00,22:00,朝天门码头,"106.589421,29.563361",29.563361,106.589421,4.5
重庆朝天门voco酒店·妙全日餐厅(地标时代购物广场店),重庆,29.564286,106.587592,100.0,餐饮服务;餐饮相关场所;餐饮相关,06:30,22:00,朝天门码头,"106.589421,29.563361",29.563361,106.589421,4.1
楼兰新疆主题餐厅(重庆渝中来福士店),重庆,29.565099,106.588479,73.0,餐饮服务;中餐厅;中餐厅,10:30,21:30,朝天门码头,"106.589421,29.563361",29.563361,106.589421,3.8
鹅冠(重庆来福士广场店),重庆,29.564998,106.587422,84.0,餐饮服务;中餐厅;广东菜(粤菜),11:00,21:00,朝天门码头,"106.589421,29.563361",29.563361,106.589421,4.3
菁中餐厅JING,重庆,29.565492,106.587966,434.0,餐饮服务;中餐厅;中餐厅,17:30,22:00,朝天门码头,"106.589421,29.563361",29.563361,106.589421,4.1
重·林国际放题美食餐厅(重庆来福士洲际酒店),重庆,29.565585,106.588132,100.0,餐饮服务;中餐厅;中餐厅,17:30,21:00,朝天门码头,"106.589421,29.563361",29.563361,106.589421,4.6
朝天门来福士餐厅,重庆,29.565057,106.587303,100.0,餐饮服务;餐饮相关场所;餐饮相关,10:00,21:50,朝天门码头,"106.589421,29.563361",29.563361,106.589421,4.2
自立餐馆面庄,重庆,29.558174,106.555240,19.0,餐饮服务;中餐厅;中餐厅,09:30,22:00,重庆市人民大礼堂,"106.553277,29.561674",29.561674,106.553277,3.7
渝燕餐馆,重庆,29.558079,106.555388,29.0,餐饮服务;中餐厅;中餐厅,11:00,20:30,重庆市人民大礼堂,"106.553277,29.561674",29.561674,106.553277,4.0
大溪沟梯坎面,重庆,29.563705,106.557315,14.0,餐饮服务;中餐厅;中餐厅,06:00,15:00,重庆市人民大礼堂,"106.553277,29.561674",29.561674,106.553277,4.3
朱氏盈园餐馆,重庆,29.558033,106.555405,100.0,餐饮服务;中餐厅;中餐厅,09:00,21:00,重庆市人民大礼堂,"106.553277,29.561674",29.561674,106.553277,3.8
兴怡餐馆,重庆,29.563785,106.557302,30.0,餐饮服务;中餐厅;中餐厅,09:00,21:00,重庆市人民大礼堂,"106.553277,29.561674",29.561674,106.553277,4.4
卜道·江景餐厅,重庆,29.549118,106.497887,113.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,红岩革命纪念馆,"106.497421,29.551553",29.551553,106.497421,4.6
精致川菜.半山园林餐厅,重庆,29.548330,106.503601,100.0,餐饮服务;中餐厅;四川菜(川菜),11:00,21:00,红岩革命纪念馆,"106.497421,29.551553",29.551553,106.497421,4.5
尚一嘴小餐馆(万科锦尚店),重庆,29.544963,106.495665,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,红岩革命纪念馆,"106.497421,29.551553",29.551553,106.497421,3.8
铜锣湾(重庆天地店),重庆,29.553287,106.508317,100.0,餐饮服务;中餐厅;中餐厅,10:00,21:30,红岩革命纪念馆,"106.497421,29.551553",29.551553,106.497421,4.6
庆扒房牛排餐厅(重庆天地店),重庆,29.552872,106.508620,100.0,餐饮服务;外国餐厅;外国餐厅,11:00,21:00,红岩革命纪念馆,"106.497421,29.551553",29.551553,106.497421,4.1
鲨鱼餐厅(重庆天地店),重庆,29.552893,106.508782,100.0,餐饮服务;中餐厅;中餐厅,17:00,22:00,红岩革命纪念馆,"106.497421,29.551553",29.551553,106.497421,4.6
七火锅(红原路店),重庆,29.561637,106.498364,85.0,餐饮服务;中餐厅;火锅店,16:30,23:00,红岩革命纪念馆,"106.497421,29.551553",29.551553,106.497421,4.4
一尺花园(洋炮局店),重庆,29.559808,106.504572,100.0,购物服务;花鸟鱼虫市场;花卉市场|体育休闲服务;体育休闲服务场所;体育休闲服务场所,11:00,21:00,红岩革命纪念馆,"106.497421,29.551553",29.551553,106.497421,4.6
古星院GUGA Garden(重庆天地商业主楼店),重庆,29.552817,106.509346,124.0,餐饮服务;休闲餐饮场所;休闲餐饮场所|餐饮服务;中餐厅;中餐厅,09:30,21:30,红岩革命纪念馆,"106.497421,29.551553",29.551553,106.497421,4.6
春之屋快餐厅,重庆,29.503767,106.508263,14.0,餐饮服务;中餐厅;中餐厅,10:00,21:00,重庆动物园,"106.505799,29.504023",29.504023,106.505799,3.6
程记餐馆,重庆,29.509143,106.504845,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,重庆动物园,"106.505799,29.504023",29.504023,106.505799,3.6
胖哥餐馆(冶金路店),重庆,29.509323,106.504574,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,重庆动物园,"106.505799,29.504023",29.504023,106.505799,3.8
糊涂餐馆,重庆,29.509590,106.505644,100.0,餐饮服务;中餐厅;中餐厅,09:30,22:00,重庆动物园,"106.505799,29.504023",29.504023,106.505799,4.0
小巷餐馆,重庆,29.509545,106.504658,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,重庆动物园,"106.505799,29.504023",29.504023,106.505799,1.8
茶楼中餐,重庆,29.497781,106.505004,100.0,餐饮服务;中餐厅;中餐厅,00:00,23:30,重庆动物园,"106.505799,29.504023",29.504023,106.505799,3.5
豪客来(重庆杨家坪印象汇餐厅),重庆,29.500034,106.512033,69.0,餐饮服务;外国餐厅;西餐厅(综合风味)|餐饮服务;外国餐厅;牛扒店(扒房),10:00,22:00,重庆动物园,"106.505799,29.504023",29.504023,106.505799,4.4
家常餐馆,重庆,29.497125,106.503175,100.0,餐饮服务;中餐厅;中餐厅,09:00,21:00,重庆动物园,"106.505799,29.504023",29.504023,106.505799,3.7
福实餐馆(晴海荟购物广场店),重庆,29.508196,106.513382,24.0,餐饮服务;快餐厅;快餐厅,10:00,22:00,重庆动物园,"106.505799,29.504023",29.504023,106.505799,4.0
大米先生(九龙坡区西郊路第二餐厅),重庆,29.508059,106.513658,19.0,餐饮服务;餐饮相关场所;餐饮相关,10:00,21:00,重庆动物园,"106.505799,29.504023",29.504023,106.505799,4.4
饭江湖·江湖菜(湖广会馆店),重庆,29.557397,106.587080,50.0,餐饮服务;中餐厅;中餐厅,17:00,21:00,湖广会馆,"106.586915,29.557921",29.557921,106.586915,4.6
九九豆花馆(解放碑步行街店),重庆,29.559132,106.584040,100.0,餐饮服务;中餐厅;中餐厅,06:30,15:00,湖广会馆,"106.586915,29.557921",29.557921,106.586915,4.1
小聚家庭料理,重庆,29.555101,106.585600,100.0,餐饮服务;餐饮相关场所;餐饮相关,10:30,21:00,湖广会馆,"106.586915,29.557921",29.557921,106.586915,4.3
SPEAKEASY花园餐厅,重庆,29.557825,106.582875,100.0,餐饮服务;咖啡厅;咖啡厅,09:30,02:00,湖广会馆,"106.586915,29.557921",29.557921,106.586915,4.3
大米先生(来福士餐厅),重庆,29.562981,106.585820,20.0,餐饮服务;快餐厅;快餐厅,10:30,19:00,湖广会馆,"106.586915,29.557921",29.557921,106.586915,4.4
鹿鸣云端餐厅,重庆,29.563207,106.586046,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,湖广会馆,"106.586915,29.557921",29.557921,106.586915,3.7
徐生记.楼外香中餐厅(解放碑复星国际店),重庆,29.560375,106.581225,85.0,餐饮服务;中餐厅;中餐厅,17:00,22:00,湖广会馆,"106.586915,29.557921",29.557921,106.586915,4.3
珮姐老火锅(洪崖洞店),重庆,29.561384,106.581577,78.0,餐饮服务;中餐厅;火锅店,10:30,01:00,湖广会馆,"106.586915,29.557921",29.557921,106.586915,4.5
胡记蹄花汤,重庆,29.489075,106.543050,44.0,餐饮服务;中餐厅;中餐厅,10:00,20:00,涂鸦一条街,"106.539867,29.488979",29.488979,106.539867,4.4
东北娜佳餐馆,重庆,29.490131,106.543338,25.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,涂鸦一条街,"106.539867,29.488979",29.488979,106.539867,4.1
蔡大嫂餐馆,重庆,29.492889,106.543652,63.0,餐饮服务;中餐厅;中餐厅,11:00,20:30,涂鸦一条街,"106.539867,29.488979",29.488979,106.539867,4.1
金凌餐馆,重庆,29.493808,106.542002,42.0,餐饮服务;中餐厅;中餐厅,10:00,21:30,涂鸦一条街,"106.539867,29.488979",29.488979,106.539867,4.5
元气餐馆,重庆,29.494048,106.538564,100.0,餐饮服务;快餐厅;快餐厅,11:00,21:00,涂鸦一条街,"106.539867,29.488979",29.488979,106.539867,3.4
Carmen(卡门)西班牙餐厅,重庆,29.494074,106.537215,146.0,餐饮服务;外国餐厅;外国餐厅,11:00,21:00,涂鸦一条街,"106.539867,29.488979",29.488979,106.539867,4.4
何姐餐馆,重庆,29.478861,106.543759,100.0,餐饮服务;中餐厅;中餐厅,11:00,14:30,涂鸦一条街,"106.539867,29.488979",29.488979,106.539867,4.2
谁潮聚星音乐餐厅精酿酒馆,重庆,29.490775,106.557375,51.0,体育休闲服务;娱乐场所;酒吧|餐饮服务;中餐厅;中餐厅,11:00,21:00,涂鸦一条街,"106.539867,29.488979",29.488979,106.539867,3.8
联防食店家常菜(铁路一村店),重庆,29.502187,106.530448,100.0,餐饮服务;中餐厅;中餐厅,17:00,21:00,涂鸦一条街,"106.539867,29.488979",29.488979,106.539867,4.7
麒麟姜爆临崖餐厅(京渝国际文创园店),重庆,29.503131,106.527694,100.0,餐饮服务;中餐厅;中餐厅,10:00,23:00,涂鸦一条街,"106.539867,29.488979",29.488979,106.539867,4.3
景美家小满餐厅(重庆科技馆店),重庆,29.571365,106.578267,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,千厮门大桥,"106.576790,29.569264",29.569264,106.576790,4.1
豪客来牛排(重庆财信广场餐厅),重庆,29.571232,106.572945,61.0,餐饮服务;外国餐厅;西餐厅(综合风味),10:00,22:00,千厮门大桥,"106.576790,29.569264",29.569264,106.576790,4.5
洪霞餐馆(财信广场店),重庆,29.571378,106.572315,62.0,餐饮服务;中餐厅;中餐厅,17:00,21:00,千厮门大桥,"106.576790,29.569264",29.569264,106.576790,4.7
悟饭·只用鲜货烹饪的餐厅(财信广场店),重庆,29.571052,106.571561,39.0,餐饮服务;快餐厅;快餐厅,10:00,20:00,千厮门大桥,"106.576790,29.569264",29.569264,106.576790,4.1
二姐餐馆(寰宇天下天擎店),重庆,29.574298,106.577472,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,千厮门大桥,"106.576790,29.569264",29.569264,106.576790,3.5
重庆丽晶酒店·丽晶轩中餐厅,重庆,29.571181,106.570596,276.0,餐饮服务;中餐厅;中餐厅,17:30,21:30,千厮门大桥,"106.576790,29.569264",29.569264,106.576790,4.3
二刀潮牛(重庆IFS·黑金店),重庆,29.575455,106.574497,100.0,餐饮服务;中餐厅;火锅店,10:00,22:00,千厮门大桥,"106.576790,29.569264",29.569264,106.576790,4.6
纽约夜市场·韩式欢聚餐厅(国金中心IFS店),重庆,29.575722,106.574538,71.0,餐饮服务;外国餐厅;韩国料理|餐饮服务;外国餐厅;法式菜品餐厅,11:00,22:30,千厮门大桥,"106.576790,29.569264",29.569264,106.576790,4.6
丁孃孃火锅(洪崖洞店),重庆,29.562602,106.580798,100.0,餐饮服务;中餐厅;火锅店,11:00,23:00,千厮门大桥,"106.576790,29.569264",29.569264,106.576790,4.4
金翠河茶餐厅(重庆IFS国金中心店),重庆,29.576360,106.573830,71.0,餐饮服务;快餐厅;快餐厅,10:00,22:00,千厮门大桥,"106.576790,29.569264",29.569264,106.576790,4.4
小米辣美味餐厅,重庆,29.611091,106.551772,25.0,餐饮服务;快餐厅;快餐厅,06:00,23:30,重庆北站,"106.550943,29.609826",29.609826,106.550943,3.5
坝坝餐馆(火车站北广场店),重庆,29.612523,106.549853,24.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,重庆北站,"106.550943,29.609826",29.609826,106.550943,3.8
川渝老字号餐馆(华宇·天宫广场店),重庆,29.613718,106.548901,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,重庆北站,"106.550943,29.609826",29.609826,106.550943,3.6
银河大酒店·风味轩早茶餐厅(朝阳路店),重庆,22.824902,108.316670,57.0,餐饮服务;餐饮相关场所;餐饮相关,17:00,20:30,南宁站,"108.314849,22.826972",22.826972,108.314849,4.5
邕品轩餐厅,重庆,22.823068,108.315694,100.0,餐饮服务;中餐厅;中餐厅,11:30,02:00,南宁站,"108.314849,22.826972",22.826972,108.314849,3.8
万川餐馆,重庆,22.823026,108.315592,41.0,餐饮服务;中餐厅;中餐厅,09:30,22:30,南宁站,"108.314849,22.826972",22.826972,108.314849,4.3
凤凰宾馆自助餐厅,重庆,22.822561,108.316658,65.0,餐饮服务;中餐厅;中餐厅,18:00,21:00,南宁站,"108.314849,22.826972",22.826972,108.314849,4.3
一碟小菜主题餐厅,重庆,22.825418,108.320948,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,南宁站,"108.314849,22.826972",22.826972,108.314849,3.7
富安居餐馆(富安居小区店),重庆,29.495151,106.443675,100.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,重庆西站,"106.437901,29.500386",29.500386,106.437901,3.8
家佳聚餐馆(华福山水店),重庆,29.494741,106.443631,100.0,餐饮服务;中餐厅;四川菜(川菜),10:30,22:00,重庆西站,"106.437901,29.500386",29.500386,106.437901,4.1
均益餐馆,重庆,29.507651,106.443274,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,重庆西站,"106.437901,29.500386",29.500386,106.437901,3.9
芳芳餐馆(宁武路店),重庆,23.145318,108.244782,100.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,南宁北站,"108.236839,23.156387",23.156387,108.236839,4.1
榕园餐厅(广西医科大学武鸣校区店),重庆,23.168317,108.244796,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,南宁北站,"108.236839,23.156387",23.156387,108.236839,3.3
东铁餐厅,重庆,22.840626,108.409876,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,南宁东站,"108.413527,22.841826",22.841826,108.413527,3.5
南宁铁道大酒店自助餐厅,重庆,22.836109,108.408937,100.0,餐饮服务;外国餐厅;外国餐厅,11:00,21:00,南宁东站,"108.413527,22.841826",22.841826,108.413527,3.6
飞行餐厅,重庆,22.833173,108.416626,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,南宁东站,"108.413527,22.841826",22.841826,108.413527,3.9
鑫罗阁餐厅,重庆,22.832503,108.410794,100.0,餐饮服务;餐饮相关场所;餐饮相关,06:30,22:00,南宁东站,"108.413527,22.841826",22.841826,108.413527,4.3
熹麓餐厅(霖峰壹号店),重庆,22.831775,108.402232,132.0,餐饮服务;餐饮相关场所;餐饮相关,16:00,23:00,南宁东站,"108.413527,22.841826",22.841826,108.413527,4.1
云港假日酒店餐厅,重庆,29.723243,106.640111,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,江北国际机场,"106.657653,29.722563",29.722563,106.657653,3.8
GTC餐厅,重庆,29.707450,106.654578,20.0,餐饮服务;中餐厅;中餐厅,06:00,21:00,江北国际机场,"106.657653,29.722563",29.722563,106.657653,3.8
华鼎团膳餐厅麻辣烫,重庆,29.707111,106.655343,100.0,餐饮服务;餐饮相关场所;餐饮相关,09:00,22:00,江北国际机场,"106.657653,29.722563",29.722563,106.657653,3.7
机场餐厅,重庆,22.601134,108.185224,41.0,餐饮服务;中餐厅;中餐厅,07:00,20:30,吴圩机场,"108.187631,22.601718",22.601718,108.187631,4.1
咖咖火锅(东原D7店),重庆,29.571137,106.495479,91.0,餐饮服务;中餐厅;火锅店,11:00,24:00,重庆江北希尔顿惠庭酒店,"106.495655,29.571345",29.571345,106.495655,4.7
希尔顿惠庭酒店-中餐厅,重庆,29.571132,106.495098,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,重庆江北希尔顿惠庭酒店,"106.495655,29.571345",29.571345,106.495655,3.7
泰国餐厅(重庆悦荟购物中心店),重庆,29.570568,106.496016,100.0,餐饮服务;外国餐厅;泰国/越南菜品餐厅,11:00,21:00,重庆江北希尔顿惠庭酒店,"106.495655,29.571345",29.571345,106.495655,3.9
鹅皇茶记港式茶餐厅(重庆悦荟购物中心店),重庆,29.570554,106.496218,35.0,餐饮服务;快餐厅;茶餐厅,17:00,21:00,重庆江北希尔顿惠庭酒店,"106.495655,29.571345",29.571345,106.495655,4.2
艾厘融合菜·聚会餐厅(东原新世纪百货店),重庆,29.570361,106.496230,100.0,餐饮服务;中餐厅;中餐厅,10:00,24:00,重庆江北希尔顿惠庭酒店,"106.495655,29.571345",29.571345,106.495655,3.9
宇哥餐馆(幸福时光里店),重庆,29.507716,106.658284,100.0,餐饮服务;中餐厅;四川菜(川菜),06:00,23:00,汉庭酒店(重庆东站长生桥地铁站店),"106.656653,29.506233",29.506233,106.656653,4.3
饭米粒餐馆(长生桥店),重庆,29.508537,106.656703,27.0,餐饮服务;中餐厅;中餐厅,16:30,21:00,汉庭酒店(重庆东站长生桥地铁站店),"106.656653,29.506233",29.506233,106.656653,3.8
重庆东站茶园希尔顿欢朋酒店·欢朋餐厅,重庆,29.511005,106.656941,100.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,汉庭酒店(重庆东站长生桥地铁站店),"106.656653,29.506233",29.506233,106.656653,3.9
如家精选酒店(重庆大坪龙湖时代天街店)·餐厅,重庆,29.540831,106.514441,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,桔子重庆大坪龙湖时代天街酒店,"106.514986,29.540970",29.540970,106.514986,3.7
渝味响火锅(英利旗舰店),重庆,29.540326,106.515742,80.0,餐饮服务;中餐厅;火锅店|餐饮服务;中餐厅;四川菜(川菜),11:30,23:30,桔子重庆大坪龙湖时代天街酒店,"106.514986,29.540970",29.540970,106.514986,4.6
豪客来牛排(重庆大坪英利餐厅),重庆,29.539001,106.516697,67.0,餐饮服务;外国餐厅;西餐厅(综合风味),10:00,22:00,桔子重庆大坪龙湖时代天街酒店,"106.514986,29.540970",29.540970,106.514986,4.4
黄记餐馆,重庆,29.419324,107.758920,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,仙女山哈希国际大酒店,"107.766265,29.417406",29.417406,107.766265,0.3
悦庭楠舍餐厅,重庆,29.424881,107.766342,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,仙女山哈希国际大酒店,"107.766265,29.417406",29.417406,107.766265,2.9
8号花园餐厅,重庆,29.426992,107.768010,56.0,餐饮服务;中餐厅;综合酒楼,11:00,21:00,仙女山哈希国际大酒店,"107.766265,29.417406",29.417406,107.766265,4.1
南岸区茶园好又多餐厅,重庆,29.518597,106.650948,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,雲间小筑酒店(重庆茶园店),"106.650916,29.519757",29.519757,106.650916,2.4
享哆味南岸城南家园公租房餐厅,重庆,29.521025,106.655075,100.0,餐饮服务;快餐厅;快餐厅,11:00,21:00,雲间小筑酒店(重庆茶园店),"106.650916,29.519757",29.519757,106.650916,3.5
城南餐馆(城南家园四组团店),重庆,29.514956,106.649604,24.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,雲间小筑酒店(重庆茶园店),"106.650916,29.519757",29.519757,106.650916,3.8
悠伴西餐厅(茶园奥园店),重庆,29.516295,106.645686,74.0,餐饮服务;外国餐厅;外国餐厅,10:00,22:00,雲间小筑酒店(重庆茶园店),"106.650916,29.519757",29.519757,106.650916,4.0
杨记隆府重庆江湖菜(解放碑总店),重庆,29.561053,106.578091,100.0,餐饮服务;中餐厅;四川菜(川菜),11:00,22:00,重庆洪崖洞千厮门大桥江景亚朵酒店,"106.577839,29.561246",29.561246,106.577839,4.5
今朝醉小酒馆(洪崖洞店),重庆,29.561251,106.578230,75.0,餐饮服务;中餐厅;中餐厅,10:00,02:00,重庆洪崖洞千厮门大桥江景亚朵酒店,"106.577839,29.561246",29.561246,106.577839,4.1
北步园老火锅(洪崖洞戴家巷店),重庆,29.561223,106.577220,85.0,餐饮服务;中餐厅;火锅店,10:00,01:00,重庆洪崖洞千厮门大桥江景亚朵酒店,"106.577839,29.561246",29.561246,106.577839,4.8
陈婆婆火锅,重庆,29.561436,106.577164,61.0,餐饮服务;餐饮相关场所;餐饮相关,10:00,24:00,重庆洪崖洞千厮门大桥江景亚朵酒店,"106.577839,29.561246",29.561246,106.577839,4.6
北步园老火锅(洪崖洞店),重庆,29.561089,106.578870,95.0,餐饮服务;中餐厅;火锅店,10:00,01:00,重庆洪崖洞千厮门大桥江景亚朵酒店,"106.577839,29.561246",29.561246,106.577839,4.7
奇点餐馆(重庆龙岗中路步行街店),重庆,29.698670,105.720554,100.0,餐饮服务;餐饮相关场所;餐饮相关,09:00,21:30,城市便捷酒店（重庆大足石刻店）,"105.718021,29.699131",29.699131,105.718021,3.6
禾道食府(润泰花园店),重庆,29.697557,105.715508,100.0,餐饮服务;中餐厅;中餐厅,09:00,21:00,城市便捷酒店（重庆大足石刻店）,"105.718021,29.699131",29.699131,105.718021,4.2
观澜荟营养餐厅,重庆,29.701389,105.713638,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,城市便捷酒店（重庆大足石刻店）,"105.718021,29.699131",29.699131,105.718021,3.8
