restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating
Portman's波特曼餐厅(南京西路店),上海,31.227361,121.452182,411.0,餐饮服务;外国餐厅;西餐厅(综合风味),06:30,22:30,上海自然博物馆,"121.451944,31.229167",31.229167,121.451944,4.4
gaga(恒隆广场店),上海,31.227553,121.453419,114.0,餐饮服务;外国餐厅;西餐厅(综合风味),10:00,21:30,上海自然博物馆,"121.451944,31.229167",31.229167,121.451944,4.6
尚牛社会Beef & Liberty(上海商城店),上海,31.226513,121.451680,124.0,餐饮服务;外国餐厅;美式风味,11:00,22:00,上海自然博物馆,"121.451944,31.229167",31.229167,121.451944,4.8
bluefrog蓝蛙(上海金鹰国际购物中心店),上海,31.228598,121.455042,135.0,餐饮服务;外国餐厅;西餐厅(综合风味),10:00,22:00,上海自然博物馆,"121.451944,31.229167",31.229167,121.451944,4.6
新镇江智选餐厅小笼馆,上海,31.231440,121.449851,42.0,餐饮服务;中餐厅;中餐厅,06:00,21:00,上海自然博物馆,"121.451944,31.229167",31.229167,121.451944,3.9
鹿园MOOSE(静安店),上海,31.226759,121.453859,482.0,餐饮服务;中餐厅;上海菜,17:00,21:00,上海自然博物馆,"121.451944,31.229167",31.229167,121.451944,4.5
TSOO·西韩创意料理(锦沧文华广场店),上海,31.227018,121.454325,100.0,餐饮服务;餐饮相关场所;餐饮相关,10:00,22:00,上海自然博物馆,"121.451944,31.229167",31.229167,121.451944,4.6
1886德国汽车餐厅(陆家嘴滨江店),上海,31.235556,121.496892,217.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,24:00,滨江大道,"121.495962,31.236700",31.236700,121.495962,4.7
DONQUIXOTE堂吉诃德西班牙餐厅酒馆,上海,31.235980,121.497764,178.0,餐饮服务;中餐厅;中餐厅,11:00,24:00,滨江大道,"121.495962,31.236700",31.236700,121.495962,4.8
eat n work(正大广场店),上海,31.236524,121.498143,319.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,00:30,滨江大道,"121.495962,31.236700",31.236700,121.495962,4.5
ELI FALAFEL黎巴嫩餐厅(富城路店),上海,31.235611,121.498066,146.0,餐饮服务;外国餐厅;西餐厅(综合风味),11:00,22:30,滨江大道,"121.495962,31.236700",31.236700,121.495962,4.7
3号仓库·创意中国菜(陆家嘴·正大广场店),上海,31.236125,121.498523,100.0,餐饮服务;餐饮相关场所;餐饮相关,16:00,21:30,滨江大道,"121.495962,31.236700",31.236700,121.495962,4.4
BROWNSTONE布朗石西班牙餐厅酒吧(富城店),上海,31.235445,121.498176,219.0,餐饮服务;外国餐厅;西餐厅(综合风味),11:00,01:00,滨江大道,"121.495962,31.236700",31.236700,121.495962,4.7
天水恋意大利餐厅(富城路店),上海,31.234763,121.497709,200.0,餐饮服务;外国餐厅;意式菜品餐厅,11:30,22:00,滨江大道,"121.495962,31.236700",31.236700,121.495962,4.7
雨松·精致铁板料理(正大广场店),上海,31.236939,121.499084,128.0,餐饮服务;外国餐厅;日本料理,17:00,21:00,滨江大道,"121.495962,31.236700",31.236700,121.495962,4.4
桂花楼淮扬中餐厅(浦东香格里拉大酒店),上海,31.235426,121.499120,273.0,餐饮服务;中餐厅;中餐厅,17:30,21:30,滨江大道,"121.495962,31.236700",31.236700,121.495962,4.0
SPACELAB失重餐厅(上海正大广场店),上海,31.236698,121.499532,131.0,餐饮服务;外国餐厅;西餐厅(综合风味),16:30,21:00,滨江大道,"121.495962,31.236700",31.236700,121.495962,4.7
闽热餐厅(圣爱大厦店),上海,31.191988,121.437084,100.0,餐饮服务;中餐厅;中餐厅,07:00,19:30,天主教上海教区徐家汇圣依纳爵主教座堂,"121.436099,31.191164",31.191164,121.436099,3.6
Metal hands铁手咖啡,上海,31.189519,121.435560,41.0,体育休闲服务;娱乐场所;娱乐场所,11:00,21:00,天主教上海教区徐家汇圣依纳爵主教座堂,"121.436099,31.191164",31.191164,121.436099,4.4
万怡酒店·自助餐厅MoMo Cafe(徐汇店),上海,31.192142,121.434420,111.0,餐饮服务;餐饮相关场所;餐饮相关,06:30,23:00,天主教上海教区徐家汇圣依纳爵主教座堂,"121.436099,31.191164",31.191164,121.436099,4.0
新域智能音乐餐厅(中金国际广场B楼店),上海,31.190929,121.438549,112.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,天主教上海教区徐家汇圣依纳爵主教座堂,"121.436099,31.191164",31.191164,121.436099,4.3
斯比特花园西餐厅(东方商厦店),上海,31.193233,121.437851,118.0,餐饮服务;外国餐厅;意式菜品餐厅,11:00,21:30,天主教上海教区徐家汇圣依纳爵主教座堂,"121.436099,31.191164",31.191164,121.436099,4.1
晶焱上海菜,上海,31.189239,121.433762,136.0,餐饮服务;中餐厅;上海菜,16:30,21:00,天主教上海教区徐家汇圣依纳爵主教座堂,"121.436099,31.191164",31.191164,121.436099,4.4
食庐(上海港汇恒隆广场店),上海,31.194031,121.436826,276.0,餐饮服务;中餐厅;中餐厅,17:00,21:00,天主教上海教区徐家汇圣依纳爵主教座堂,"121.436099,31.191164",31.191164,121.436099,4.4
西班牙餐厅(美罗城店),上海,31.192663,121.439200,108.0,餐饮服务;外国餐厅;外国餐厅|餐饮服务;冷饮店;冷饮店,10:00,22:00,天主教上海教区徐家汇圣依纳爵主教座堂,"121.436099,31.191164",31.191164,121.436099,4.5
斗牛士西餐厅(TPY中心店),上海,31.193075,121.439044,149.0,餐饮服务;外国餐厅;西餐厅(综合风味),11:00,21:30,天主教上海教区徐家汇圣依纳爵主教座堂,"121.436099,31.191164",31.191164,121.436099,4.5
有甸自选餐厅(徐汇店),上海,31.188704,121.438533,98.0,餐饮服务;中餐厅;中餐厅,10:00,23:00,天主教上海教区徐家汇圣依纳爵主教座堂,"121.436099,31.191164",31.191164,121.436099,4.1
港丽餐厅(正大店),上海,31.237186,121.499997,100.0,餐饮服务;快餐厅;茶餐厅,10:00,22:00,浦东美术馆,"121.496310,31.238115",31.238115,121.496310,4.5
东方明珠旋转餐厅,上海,31.239881,121.499750,310.0,餐饮服务;中餐厅;中餐厅|餐饮服务;休闲餐饮场所;休闲餐饮场所,17:00,21:00,浦东美术馆,"121.496310,31.238115",31.238115,121.496310,4.6
悦轩中餐厅,上海,31.234629,121.507358,100.0,餐饮服务;中餐厅;中餐厅,17:30,21:00,上海环球金融中心观光厅,"121.507221,31.234415",31.234415,121.507221,3.5
上海柏悦酒店·世纪100餐厅粤菜馆,上海,31.234329,121.507492,307.0,餐饮服务;中餐厅;综合酒楼,17:30,21:00,上海环球金融中心观光厅,"121.507221,31.234415",31.234415,121.507221,4.5
兴蜀府·臻宴(世纪大道上海环球金融中心商场店),上海,31.234314,121.507718,307.0,餐饮服务;中餐厅;四川菜(川菜),11:00,21:30,上海环球金融中心观光厅,"121.507221,31.234415",31.234415,121.507221,4.4
蒗葶泰式酒吧餐厅(上海环球金融中心商场店),上海,31.234811,121.507759,100.0,餐饮服务;外国餐厅;泰国/越南菜品餐厅,08:00,22:00,上海环球金融中心观光厅,"121.507221,31.234415",31.234415,121.507221,3.5
爱玲EILEEN(环球金融中心店),上海,31.234965,121.507886,330.0,餐饮服务;中餐厅;上海菜|餐饮服务;中餐厅;浙江菜,17:00,21:00,上海环球金融中心观光厅,"121.507221,31.234415",31.234415,121.507221,4.4
gaga(世纪大道上海环球金融中心商场店),上海,31.235005,121.508050,102.0,餐饮服务;外国餐厅;西餐厅(综合风味),10:00,22:00,上海环球金融中心观光厅,"121.507221,31.234415",31.234415,121.507221,4.7
Google员工餐厅(上海环球金融中心商场店),上海,31.233797,121.508459,18.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,上海环球金融中心观光厅,"121.507221,31.234415",31.234415,121.507221,3.9
金茂君悦·食在56自助餐厅ON56,上海,31.235095,121.505881,430.0,餐饮服务;外国餐厅;日本料理,06:30,22:00,上海环球金融中心观光厅,"121.507221,31.234415",31.234415,121.507221,4.5
晶浦会(上海中心大厦店),上海,31.233410,121.505860,328.0,体育休闲服务;娱乐场所;KTV,11:00,21:00,上海环球金融中心观光厅,"121.507221,31.234415",31.234415,121.507221,4.5
Maison Lameloise(莱美露滋)(银城路店),上海,31.233748,121.505390,1800.0,餐饮服务;外国餐厅;外国餐厅|餐饮服务;糕饼店;糕饼店,11:30,13:30,上海环球金融中心观光厅,"121.507221,31.234415",31.234415,121.507221,4.5
尚9·上海中心空中花园店,上海,31.233622,121.505391,999.0,餐饮服务;中餐厅;广东菜(粤菜),11:00,23:00,上海中心大厦,"121.505366,31.233510",31.233510,121.505366,4.0
上海中心花园5号餐厅,上海,31.233463,121.505183,215.0,餐饮服务;中餐厅;中餐厅,09:00,18:30,上海中心大厦,"121.505366,31.233510",31.233510,121.505366,4.2
鲜璟台,上海,31.233502,121.504997,942.0,商务住宅;住宅区;住宅小区|餐饮服务;餐饮相关场所;餐饮相关,17:00,01:30,上海中心大厦,"121.505366,31.233510",31.233510,121.505366,4.3
大食代(上海中心店),上海,31.233773,121.505003,39.0,餐饮服务;中餐厅;中餐厅,10:00,21:30,上海中心大厦,"121.505366,31.233510",31.233510,121.505366,4.0
汉宫白领餐厅(东方汇经中心店),上海,31.233024,121.503627,26.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,上海中心大厦,"121.505366,31.233510",31.233510,121.505366,3.9
金茂空中花园餐厅(金茂时尚生活中心店),上海,31.235278,121.505340,233.0,餐饮服务;中餐厅;中餐厅,16:30,21:30,上海中心大厦,"121.505366,31.233510",31.233510,121.505366,4.7
陆家嘴金融城白领餐厅便民早餐车,上海,31.235458,121.505189,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,上海中心大厦,"121.505366,31.233510",31.233510,121.505366,3.6
西悦驿站餐厅(虹桥天地北区店),上海,31.194861,121.316269,245.0,餐饮服务;中餐厅;中餐厅,06:30,22:00,上海虹桥站,"121.320081,31.193964",31.193964,121.320081,4.0
明阁(虹桥天地店),上海,31.195153,121.316308,800.0,餐饮服务;中餐厅;中餐厅,11:00,22:00,上海虹桥站,"121.320081,31.193964",31.193964,121.320081,4.3
玖·JIU餐厅,上海,31.195051,121.315775,217.0,餐饮服务;中餐厅;中餐厅,17:00,21:30,上海虹桥站,"121.320081,31.193964",31.193964,121.320081,4.5
楼兰说·新疆烧烤餐厅(石龙路店),上海,31.149609,121.431772,100.0,餐饮服务;中餐厅;清真菜馆,11:00,24:00,上海南站,"121.429462,31.153127",31.153127,121.429462,3.6
四季餐厅(正南花苑店),上海,31.149225,121.430716,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,上海南站,"121.429462,31.153127",31.153127,121.429462,4.1
怡里香餐厅(正南花苑店),上海,31.148940,121.430402,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,上海南站,"121.429462,31.153127",31.153127,121.429462,3.8
上海铁路大厦酒店餐厅,上海,31.249888,121.452571,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,上海站,"121.455768,31.249650",31.249650,121.455768,4.1
小酌餐厅(上海上海邮电大厦转运楼店),上海,31.248964,121.452404,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,上海站,"121.455768,31.249650",31.249650,121.455768,3.7
上海静安铂尔曼酒店泛路西餐厅(上海静安铂尔曼酒店),上海,31.246420,121.456690,159.0,餐饮服务;餐饮相关场所;餐饮相关,06:30,22:30,上海站,"121.455768,31.249650",31.249650,121.455768,4.1
新旺茶餐厅(虹桥机场店),上海,31.194382,121.346885,64.0,餐饮服务;快餐厅;快餐厅,07:00,21:00,虹桥国际机场,"121.339775,31.196029",31.196029,121.339775,4.4
员工餐厅,上海,31.196204,121.350793,21.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,虹桥国际机场,"121.339775,31.196029",31.196029,121.339775,3.7
佰翔花园酒店·毓园餐厅,上海,31.192950,121.351000,100.0,餐饮服务;中餐厅;中餐厅,17:30,20:30,虹桥国际机场,"121.339775,31.196029",31.196029,121.339775,4.1
深圳市·克茗冰室(深圳机场卫星厅店),上海,22.639733,113.803406,52.0,餐饮服务;冷饮店;冷饮店,11:00,21:00,宝安国际机场,"113.808156,22.636116",22.636116,113.808156,4.2
无印良品咖啡餐厅(深圳宝安国际机场T3航站楼P2停车场),上海,22.630297,113.810328,100.0,餐饮服务;咖啡厅;咖啡厅,11:00,21:00,宝安国际机场,"113.808156,22.636116",22.636116,113.808156,3.2
翠华餐厅(宝安机场一店),上海,22.630102,113.810934,60.0,餐饮服务;中餐厅;中餐厅|餐饮服务;糕饼店;糕饼店,05:30,22:00,宝安国际机场,"113.808156,22.636116",22.636116,113.808156,4.7
翠华餐厅,上海,22.630032,113.810970,50.0,餐饮服务;中餐厅;广东菜(粤菜),05:00,22:00,宝安国际机场,"113.808156,22.636116",22.636116,113.808156,4.5
深圳机场员工餐厅,上海,22.626255,113.814463,25.0,餐饮服务;中餐厅;中餐厅,16:00,19:00,宝安国际机场,"113.808156,22.636116",22.636116,113.808156,3.8
探迹全日餐厅(上海浦东国际机场店),上海,31.146964,121.806694,98.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,浦东国际机场,"121.808682,31.142267",31.142267,121.808682,4.1
和普餐厅(上海浦东国际机场店),上海,31.145856,121.812901,74.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,浦东国际机场,"121.808682,31.142267",31.142267,121.808682,3.7
清真餐厅·回乡麦客,上海,31.150616,121.809878,78.0,餐饮服务;中餐厅;清真菜馆,07:30,22:00,浦东国际机场,"121.808682,31.142267",31.142267,121.808682,4.3
津梁餐厅,上海,22.609729,114.031778,34.0,餐饮服务;中餐厅;中餐厅,08:00,21:30,深圳北站,"114.029506,22.609878",22.609878,114.029506,3.9
川粤者茶餐厅(深圳北站店),上海,22.609482,114.032361,62.0,餐饮服务;快餐厅;茶餐厅,11:00,21:00,深圳北站,"114.029506,22.609878",22.609878,114.029506,3.8
萨莉亚意式餐厅(缤果空间店),上海,22.611458,114.031989,41.0,餐饮服务;外国餐厅;意式菜品餐厅,10:00,21:30,深圳北站,"114.029506,22.609878",22.609878,114.029506,4.5
深铁铂尔曼酒店·星璞全日餐厅,上海,22.612424,114.030840,192.0,餐饮服务;餐饮相关场所;餐饮相关,17:30,21:00,深圳北站,"114.029506,22.609878",22.609878,114.029506,4.4
陕西肉夹馍湘粤餐厅(深圳通大厦店),上海,22.608567,114.026255,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,深圳北站,"114.029506,22.609878",22.609878,114.029506,3.5
香乐园中餐厅(深圳福田香格里拉店),上海,22.536540,114.058082,318.0,餐饮服务;餐饮相关场所;餐饮相关,17:30,21:30,福田站,"114.057201,22.538136",22.538136,114.057201,4.2
香乐园中餐厅·淮扬菜(深圳福田香格里拉店),上海,22.536225,114.057075,263.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,福田站,"114.057201,22.538136",22.538136,114.057201,3.9
鲜咖啡·海鲜自助餐厅(深圳福田香格里拉店),上海,22.535981,114.056898,100.0,餐饮服务;外国餐厅;西餐厅(综合风味),18:00,22:00,福田站,"114.057201,22.538136",22.538136,114.057201,4.4
嘉苑饭店,上海,22.535872,114.058156,477.0,餐饮服务;中餐厅;中餐厅,17:30,22:00,福田站,"114.057201,22.538136",22.538136,114.057201,4.5
胡桃里音乐酒馆(领展中心城店),上海,22.536387,114.059591,100.0,餐饮服务;中餐厅;中餐厅,17:00,03:00,福田站,"114.057201,22.538136",22.538136,114.057201,4.6
香格里拉大酒店香咖啡餐厅,上海,22.533580,114.118215,297.0,餐饮服务;外国餐厅;西餐厅(综合风味),17:30,21:00,深圳站,"114.117716,22.531951",22.531951,114.117716,4.3
茶饭冰室(罗湖商业城店),上海,22.530777,114.119140,54.0,餐饮服务;快餐厅;茶餐厅,07:30,22:00,深圳站,"114.117716,22.531951",22.531951,114.117716,4.1
口岸烧味茶餐厅,上海,22.529554,114.118800,100.0,餐饮服务;餐饮相关场所;餐饮相关,06:00,23:00,深圳站,"114.117716,22.531951",22.531951,114.117716,3.8
美味轩(罗湖口岸店),上海,22.529303,114.118104,46.0,餐饮服务;快餐厅;茶餐厅,06:00,24:00,深圳站,"114.117716,22.531951",22.531951,114.117716,4.0
金舟港餐厅,上海,22.529285,114.118437,45.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,深圳站,"114.117716,22.531951",22.531951,114.117716,4.5
长宁拉面(金谷苑店),上海,31.222552,121.425930,23.0,餐饮服务;中餐厅;特色/地方风味餐厅,11:00,21:00,全季上海中山公园江苏路酒店(原江苏路地铁站店),"121.427179,31.223936",31.223936,121.427179,4.6
兰心餐厅(KING88广场店),上海,31.227917,121.426974,160.0,餐饮服务;中餐厅;上海菜,11:00,22:00,全季上海中山公园江苏路酒店(原江苏路地铁站店),"121.427179,31.223936",31.223936,121.427179,4.3
和平官邸·花园餐厅(武定西路店),上海,31.224529,121.432221,399.0,餐饮服务;中餐厅;中餐厅,16:30,21:30,全季上海中山公园江苏路酒店(原江苏路地铁站店),"121.427179,31.223936",31.223936,121.427179,4.5
申梦上荷(四平路店),上海,31.274525,121.501443,100.0,购物服务;购物相关场所;购物相关场所|餐饮服务;餐饮相关场所;餐饮相关,16:30,21:00,上海北外滩四平路希尔顿欢朋酒店,"121.501411,31.274454",31.274454,121.501411,4.4
Coal Harbour克拉哈勃艺博水岸餐厅,上海,31.215569,121.512440,483.0,餐饮服务;中餐厅;中餐厅|体育休闲服务;娱乐场所;娱乐场所,11:00,22:30,上海鲁能JW万豪侯爵酒店,"121.513642,31.216472",31.216472,121.513642,4.6
上海陆家嘴禧玥酒店·餐厅·沫八,上海,31.219300,121.512409,344.0,餐饮服务;中餐厅;中餐厅,06:30,24:00,上海鲁能JW万豪侯爵酒店,"121.513642,31.216472",31.216472,121.513642,4.4
渡见餐厅,上海,31.212555,121.511892,130.0,餐饮服务;外国餐厅;外国餐厅,09:00,22:30,上海鲁能JW万豪侯爵酒店,"121.513642,31.216472",31.216472,121.513642,4.3
景忆川文化餐厅,上海,31.195831,121.353821,195.0,餐饮服务;中餐厅;四川菜(川菜),17:00,23:00,上海虹桥国际机场希尔顿酒店,"121.349255,31.195416",31.195416,121.349255,4.6
祥福汇老上海音乐餐厅,上海,31.203622,121.356631,106.0,餐饮服务;中餐厅;中餐厅,08:00,20:30,上海虹桥国际机场希尔顿酒店,"121.349255,31.195416",31.195416,121.349255,4.5
广城记·港式茶餐厅·茶点·肠粉·鲜粥(北蔡店),上海,31.182624,121.555546,100.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,上海浦东南万枫酒店,"121.554214,31.182867",31.182867,121.554214,2.7
甲东南.闽菜馆.花园餐厅(北蔡店),上海,31.183830,121.556033,125.0,餐饮服务;中餐厅;湖南菜(湘菜),17:00,22:00,上海浦东南万枫酒店,"121.554214,31.182867",31.182867,121.554214,4.4
粥皇港式茶餐厅(北蔡商场店),上海,31.184899,121.551701,100.0,餐饮服务;快餐厅;快餐厅,11:00,21:00,上海浦东南万枫酒店,"121.554214,31.182867",31.182867,121.554214,4.4
木卡姆新疆餐厅,上海,31.174247,121.555606,56.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,02:00,上海浦东南万枫酒店,"121.554214,31.182867",31.182867,121.554214,4.6
