restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating
品·环湖69餐厅,南昌,28.683367,115.895531,91.0,餐饮服务;餐饮相关场所;餐饮相关,10:00,21:00,杏花楼（水观音亭）,"115.894609,28.681531",28.681531,115.894609,4.6
北湖边餐馆,南昌,28.683713,115.893462,100.0,餐饮服务;中餐厅;中餐厅,17:00,20:30,杏花楼（水观音亭）,"115.894609,28.681531",28.681531,115.894609,4.7
荔枝餐厅,南昌,28.683951,115.893900,77.0,餐饮服务;外国餐厅;西餐厅(综合风味),11:00,21:00,杏花楼（水观音亭）,"115.894609,28.681531",28.681531,115.894609,4.9
清江人家餐馆,南昌,28.684540,115.892623,19.0,餐饮服务;快餐厅;快餐厅,06:30,20:30,杏花楼（水观音亭）,"115.894609,28.681531",28.681531,115.894609,4.3
辣哥餐馆,南昌,28.684403,115.891659,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,杏花楼（水观音亭）,"115.894609,28.681531",28.681531,115.894609,3.4
小张餐馆(汤家园店),南昌,28.684205,115.890945,100.0,餐饮服务;中餐厅;中餐厅,06:00,21:00,杏花楼（水观音亭）,"115.894609,28.681531",28.681531,115.894609,3.9
旺旺餐馆(戴家路店),南昌,28.683183,115.899780,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,杏花楼（水观音亭）,"115.894609,28.681531",28.681531,115.894609,3.9
云林山水酒店·梅湖中餐厅,南昌,28.607862,115.912846,73.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,八大山人纪念馆,"115.916642,28.604789",28.604789,115.916642,3.9
墨香餐馆,南昌,28.602499,115.911372,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,八大山人纪念馆,"115.916642,28.604789",28.604789,115.916642,3.6
四家乐餐馆,南昌,28.606961,115.928080,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,八大山人纪念馆,"115.916642,28.604789",28.604789,115.916642,3.8
吴家餐馆(洪铃大厦店),南昌,28.613977,115.907696,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,八大山人纪念馆,"115.916642,28.604789",28.604789,115.916642,3.7
熊姐餐厅,南昌,28.607440,115.930285,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,八大山人纪念馆,"115.916642,28.604789",28.604789,115.916642,2.9
家兴餐馆,南昌,28.617213,115.913810,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,八大山人纪念馆,"115.916642,28.604789",28.604789,115.916642,3.8
微笑主题餐厅(恒茂汇景店),南昌,28.607537,115.932403,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,八大山人纪念馆,"115.916642,28.604789",28.604789,115.916642,3.5
鹏程九运餐厅,南昌,28.603836,115.933579,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,八大山人纪念馆,"115.916642,28.604789",28.604789,115.916642,3.6
花园小餐厅,南昌,28.621357,115.921621,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,八大山人纪念馆,"115.916642,28.604789",28.604789,115.916642,4.5
东名海鲜大排档(暂停营业),南昌,28.607937,115.934335,46.0,餐饮服务;中餐厅;海鲜酒楼,11:00,21:00,八大山人纪念馆,"115.916642,28.604789",28.604789,115.916642,4.2
读者餐厅,南昌,28.704138,115.880581,100.0,餐饮服务;中餐厅;中餐厅,17:00,18:45,江西省博物馆,"115.881823,28.705900",28.705900,115.881823,4.3
慕佳音乐餐吧凤凰洲店(建军雕塑广场店),南昌,28.702944,115.882016,128.0,餐饮服务;中餐厅;中餐厅,11:00,22:00,江西省博物馆,"115.881823,28.705900",28.705900,115.881823,4.4
千年福茶餐厅(凤凰假日广场店),南昌,28.709715,115.880360,100.0,餐饮服务;快餐厅;快餐厅,11:00,22:00,江西省博物馆,"115.881823,28.705900",28.705900,115.881823,3.9
芒果欢乐餐厅,南昌,28.701301,115.879440,100.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,江西省博物馆,"115.881823,28.705900",28.705900,115.881823,3.8
千百味·红餐厅(省科技馆店),南昌,28.700795,115.878631,80.0,餐饮服务;中餐厅;中餐厅,17:00,21:00,江西省博物馆,"115.881823,28.705900",28.705900,115.881823,4.6
蓝鲸海鲜.赣菜餐厅,南昌,28.700706,115.878777,78.0,餐饮服务;中餐厅;海鲜酒楼,16:30,21:00,江西省博物馆,"115.881823,28.705900",28.705900,115.881823,4.3
玖色鹿餐厅(红谷滩店),南昌,28.703468,115.874768,65.0,餐饮服务;中餐厅;中餐厅,10:30,21:00,江西省博物馆,"115.881823,28.705900",28.705900,115.881823,4.7
厨艺餐厅(九颂山河店),南昌,28.698989,115.876357,51.0,餐饮服务;中餐厅;中餐厅,16:30,21:00,江西省博物馆,"115.881823,28.705900",28.705900,115.881823,4.2
觅食记·芸熹牛排自助餐厅(绿地外滩公馆写字楼店),南昌,28.716479,115.880720,74.0,餐饮服务;餐饮相关场所;餐饮相关,16:00,21:30,江西省博物馆,"115.881823,28.705900",28.705900,115.881823,4.5
福记烧腊餐厅(梧桐里店),南昌,28.716122,115.877511,17.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,江西省博物馆,"115.881823,28.705900",28.705900,115.881823,4.4
忆品嘉华自助餐厅(购购商城店),南昌,28.675246,115.890008,70.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,南昌八一起义纪念馆,"115.889435,28.674670",28.674670,115.889435,4.4
星记茶餐厅(万寿宫店),南昌,28.673815,115.891090,32.0,餐饮服务;快餐厅;快餐厅,09:30,21:30,南昌八一起义纪念馆,"115.889435,28.674670",28.674670,115.889435,4.4
陈记手工绿豆饼(珠宝街店),南昌,28.673066,115.890280,16.0,餐饮服务;糕饼店;糕饼店,08:00,22:30,南昌八一起义纪念馆,"115.889435,28.674670",28.674670,115.889435,4.7
佐敦茶餐厅(象山南路店),南昌,28.675008,115.891432,58.0,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,11:00,21:00,南昌八一起义纪念馆,"115.889435,28.674670",28.674670,115.889435,4.6
不二民谣音乐餐吧(南昌店),南昌,28.674621,115.887100,102.0,餐饮服务;中餐厅;中餐厅,11:00,02:00,南昌八一起义纪念馆,"115.889435,28.674670",28.674670,115.889435,4.8
南昌大饭店(万寿宫店),南昌,28.673696,115.887108,100.0,住宿服务;宾馆酒店;宾馆酒店,11:00,21:00,南昌八一起义纪念馆,"115.889435,28.674670",28.674670,115.889435,4.7
阿菊港味餐厅(百盛B馆店),南昌,28.676784,115.891040,69.0,餐饮服务;餐饮相关场所;餐饮相关,10:00,22:00,南昌八一起义纪念馆,"115.889435,28.674670",28.674670,115.889435,3.8
东发道茶冰厅(万寿宫历史文化街区店),南昌,28.673802,115.886297,54.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:30,南昌八一起义纪念馆,"115.889435,28.674670",28.674670,115.889435,3.8
南昌里·老街南昌味(万寿宫店),南昌,28.672945,115.886539,56.0,餐饮服务;中餐厅;中餐厅,16:30,21:00,南昌八一起义纪念馆,"115.889435,28.674670",28.674670,115.889435,4.7
呆呆私房小海鲜,南昌,28.673664,115.892870,93.0,餐饮服务;中餐厅;海鲜酒楼,11:30,21:00,南昌八一起义纪念馆,"115.889435,28.674670",28.674670,115.889435,4.4
前湖宾馆自助餐厅,南昌,28.652881,115.807440,223.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,南昌大学(前湖校区),"115.801325,28.656317",28.656317,115.801325,4.1
员工餐厅(学府大道店),南昌,28.660004,115.815343,100.0,餐饮服务;中餐厅;中餐厅,08:00,21:00,南昌大学(前湖校区),"115.801325,28.656317",28.656317,115.801325,4.1
用友产业园(南昌)员工餐厅楼,南昌,28.650387,115.784309,15.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,南昌大学(前湖校区),"115.801325,28.656317",28.656317,115.801325,4.3
大宅院(西溪路),南昌,30.257620,120.092557,86.0,餐饮服务;中餐厅;中餐厅,16:30,20:30,杭州西站,"120.091014,30.260867",30.260867,120.091014,4.5
福地餐厅,南昌,30.260346,120.095285,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,杭州西站,"120.091014,30.260867",30.260867,120.091014,3.9
府苑新村长者餐厅,南昌,30.264739,120.094010,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,杭州西站,"120.091014,30.260867",30.260867,120.091014,3.5
西溪别院(西溪天堂店),南昌,30.265570,120.089190,122.0,住宿服务;旅馆招待所;旅馆招待所,16:30,21:00,杭州西站,"120.091014,30.260867",30.260867,120.091014,4.6
西溪柒号餐厅,南昌,30.257162,120.086848,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,杭州西站,"120.091014,30.260867",30.260867,120.091014,3.9
翠林四合院·院子餐厅,南昌,28.502502,115.935682,100.0,餐饮服务;中餐厅;中餐厅,16:30,21:30,杭州南站,"115.950071,28.500238",28.500238,115.950071,4.1
翠林高尔夫假日酒店-中餐厅,南昌,28.505375,115.935875,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,杭州南站,"115.950071,28.500238",28.500238,115.950071,3.8
好味多营养餐厅,南昌,28.516711,115.952072,100.0,餐饮服务;中餐厅;中餐厅,09:00,14:00,杭州南站,"115.950071,28.500238",28.500238,115.950071,4.0
澳门陈光记(萧山国际机场T4出发夹层店),南昌,30.234878,120.431013,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,萧山国际机场,"120.432413,30.234708",30.234708,120.432413,3.4
原1号餐厅,南昌,30.228891,120.426744,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,萧山国际机场,"120.432413,30.234708",30.234708,120.432413,4.0
去野餐厅,南昌,30.238984,120.446523,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,萧山国际机场,"120.432413,30.234708",30.234708,120.432413,4.0
杭州萧山国际机场-三号餐厅,南昌,30.239055,120.446681,30.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,萧山国际机场,"120.432413,30.234708",30.234708,120.432413,4.0
国航员工餐厅(国航基地店),南昌,30.238608,120.449026,17.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,萧山国际机场,"120.432413,30.234708",30.234708,120.432413,4.1
广味轩港市茶餐厅(杭州东站),南昌,30.290107,120.209962,100.0,餐饮服务;快餐厅;快餐厅,11:00,21:00,杭州东站,"120.212605,30.290846",30.290846,120.212605,2.5
爱瑞云餐厅(东溪德必易园店),南昌,30.291007,120.217230,76.0,餐饮服务;中餐厅;中餐厅|餐饮服务;咖啡厅;咖啡厅,10:00,23:00,杭州东站,"120.212605,30.290846",30.290846,120.212605,4.0
沈记港式茶餐厅(天城银座3幢店),南昌,30.289940,120.207477,30.0,餐饮服务;快餐厅;茶餐厅,10:00,19:00,杭州东站,"120.212605,30.290846",30.290846,120.212605,4.2
绿茶餐厅(杭州东站万象汇店),南昌,30.293504,120.217725,74.0,餐饮服务;中餐厅;中餐厅,10:30,21:30,杭州东站,"120.212605,30.290846",30.290846,120.212605,4.7
敏华冰厅(杭州东站万象汇店),南昌,30.294025,120.217615,57.0,餐饮服务;餐饮相关场所;餐饮相关,10:00,21:00,杭州东站,"120.212605,30.290846",30.290846,120.212605,4.4
真功夫餐厅(南昌西站),南昌,28.626458,115.796782,100.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,南昌西站,"115.792938,28.622886",28.622886,115.792938,3.7
米厨记忆餐厅(新旅明樾府店),南昌,28.616407,115.792685,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,南昌西站,"115.792938,28.622886",28.622886,115.792938,3.9
辣椒炒肉主题餐厅(华润凯旋门店),南昌,28.621543,115.801287,44.0,餐饮服务;中餐厅;中餐厅,10:30,22:00,南昌西站,"115.792938,28.622886",28.622886,115.792938,4.5
铁道大厦城市广场大酒店中餐厅,南昌,30.243947,120.182733,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,杭州站,"120.182860,30.243482",30.243482,120.182860,3.8
杭州红星文化大酒店-玉蜻蜓餐厅,南昌,30.243913,120.179120,114.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,杭州站,"120.182860,30.243482",30.243482,120.182860,3.9
玉蜻蜓餐厅,南昌,30.243917,120.178859,78.0,餐饮服务;中餐厅;中餐厅,17:00,20:00,杭州站,"120.182860,30.243482",30.243482,120.182860,4.5
宝中宝食府,南昌,30.247432,120.180539,100.0,餐饮服务;中餐厅;综合酒楼,16:30,21:00,杭州站,"120.182860,30.243482",30.243482,120.182860,4.5
杭州邮政职工餐厅(杭州邮政枢纽大楼店),南昌,30.248660,120.184147,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,杭州站,"120.182860,30.243482",30.243482,120.182860,3.6
甜甜餐馆(二七南路),南昌,28.658575,115.917769,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,南昌站,"115.919876,28.661832",28.661832,115.919876,3.5
实惠餐馆,南昌,28.665728,115.918452,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,南昌站,"115.919876,28.661832",28.661832,115.919876,3.7
八村餐馆(铁路八村东区店),南昌,28.662429,115.924649,100.0,餐饮服务;中餐厅;中餐厅,04:30,21:00,南昌站,"115.919876,28.661832",28.661832,115.919876,3.7
芳之味餐馆(中粮·建发·祥云悦府店),南昌,28.639130,115.865311,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,全季南昌朝阳西湖万达大悦城酒店,"115.862351,28.641395",28.641395,115.862351,3.9
祥你餐馆(中粮·建发·祥云悦府店),南昌,28.639754,115.866252,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,全季南昌朝阳西湖万达大悦城酒店,"115.862351,28.641395",28.641395,115.862351,3.9
笨姐居民楼火锅(九龙湖店),南昌,28.624009,115.781954,100.0,餐饮服务;中餐厅;火锅店,10:00,22:00,全季南昌西站酒店,"115.788671,28.626964",28.626964,115.788671,4.6
饶之味赣菜主题餐厅(玉栊苑怡园店),南昌,28.628940,115.801558,102.0,餐饮服务;中餐厅;中餐厅,09:00,21:00,全季南昌西站酒店,"115.788671,28.626964",28.626964,115.788671,4.5
Ameigo梅果•云贵川bistro(铜锣湾T16店),南昌,28.700373,115.867503,91.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:30,全季南昌红谷滩铜锣湾广场酒店,"115.865000,28.697100",28.697100,115.865000,4.4
朱光玉火锅馆(铜锣湾广场店),南昌,28.700295,115.867744,109.0,餐饮服务;中餐厅;火锅店,11:00,22:00,全季南昌红谷滩铜锣湾广场酒店,"115.865000,28.697100",28.697100,115.865000,4.6
佐敦茶餐厅 (南昌T16购物中心店),南昌,28.700435,115.867547,82.0,餐饮服务;餐饮相关场所;餐饮相关,10:00,22:00,全季南昌红谷滩铜锣湾广场酒店,"115.865000,28.697100",28.697100,115.865000,4.4
粤宴·传统粤式海鲜餐厅,南昌,28.685704,115.844233,28.0,餐饮服务;中餐厅;海鲜酒楼,11:00,21:00,如家-南昌红谷滩凤凰中大道万达广场店,"115.844574,28.685926",28.685926,115.844574,4.0
渔猫唐韵餐厅,南昌,28.685755,115.844961,68.0,购物服务;购物相关场所;购物相关场所,11:00,21:00,如家-南昌红谷滩凤凰中大道万达广场店,"115.844574,28.685926",28.685926,115.844574,4.3
吃菌子餐厅(红谷滩店),南昌,28.685146,115.845277,91.0,餐饮服务;中餐厅;中餐厅,16:00,22:00,如家-南昌红谷滩凤凰中大道万达广场店,"115.844574,28.685926",28.685926,115.844574,4.6
蓝熙花园·西餐(红谷滩店),南昌,28.687454,115.843580,75.0,餐饮服务;外国餐厅;西餐厅(综合风味),11:00,23:00,如家-南昌红谷滩凤凰中大道万达广场店,"115.844574,28.685926",28.685926,115.844574,4.9
吉兴阁茶餐厅(联泰·香域中央A区店),南昌,28.684350,115.842379,100.0,餐饮服务;快餐厅;茶餐厅,10:00,20:00,如家-南昌红谷滩凤凰中大道万达广场店,"115.844574,28.685926",28.685926,115.844574,3.9
万国国际大酒店(八一广场店)-餐厅,南昌,28.663552,115.909550,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,如家·neo-南昌八一广场丁公路南地铁站店,"115.911202,28.662060",28.662060,115.911202,3.9
南宾餐厅(南宾国际金融大厦店),南昌,28.662993,115.908445,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,如家·neo-南昌八一广场丁公路南地铁站店,"115.911202,28.662060",28.662060,115.911202,3.8
惠民餐馆(站前路店),南昌,28.662001,115.914338,100.0,餐饮服务;中餐厅;中餐厅,09:00,22:00,如家·neo-南昌八一广场丁公路南地铁站店,"115.911202,28.662060",28.662060,115.911202,4.1
荟廷紫荆宴,南昌,28.738823,115.832759,93.0,餐饮服务;中餐厅;中餐厅,17:00,21:30,桔子南昌紫荆夜市财经大学酒店,"115.833462,28.737963",28.737963,115.833462,4.5
回头客餐厅(金铺颐园店),南昌,28.735889,115.833366,100.0,餐饮服务;中餐厅;中餐厅,09:30,22:00,桔子南昌紫荆夜市财经大学酒店,"115.833462,28.737963",28.737963,115.833462,4.0
口味佳餐馆(枫叶情苑店),南昌,28.734032,115.838138,100.0,餐饮服务;中餐厅;中餐厅,08:00,22:00,桔子南昌紫荆夜市财经大学酒店,"115.833462,28.737963",28.737963,115.833462,4.3
嘉莱特花园国际酒店自助餐厅,南昌,28.557472,115.935644,100.0,餐饮服务;餐饮相关场所;餐饮相关,17:30,20:30,南昌县嘉莱特花园国际酒店(澄碧湖店),"115.935652,28.556998",28.556998,115.935652,4.3
战斧牛排餐厅(玺悦城生活广场店),南昌,28.553844,115.938373,97.0,餐饮服务;外国餐厅;西餐厅(综合风味)|餐饮服务;外国餐厅;牛扒店(扒房),10:00,22:00,南昌县嘉莱特花园国际酒店(澄碧湖店),"115.935652,28.556998",28.556998,115.935652,4.5
古鲁特烤肉自助餐厅(莲塘玺悦城店),南昌,28.553655,115.938210,56.0,餐饮服务;中餐厅;中餐厅,16:00,21:00,南昌县嘉莱特花园国际酒店(澄碧湖店),"115.935652,28.556998",28.556998,115.935652,4.4
平价餐馆(二七北路店),南昌,28.674662,115.918647,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,如家·neo-南昌八一广场师大南路地铁站店,"115.921446,28.673967",28.673967,115.921446,3.7
百味餐厅(顺外半边街),南昌,28.671558,115.920089,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,如家·neo-南昌八一广场师大南路地铁站店,"115.921446,28.673967",28.673967,115.921446,3.8
辰光小餐馆(师大南路店),南昌,28.670200,115.924402,13.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,如家·neo-南昌八一广场师大南路地铁站店,"115.921446,28.673967",28.673967,115.921446,3.8
西北茶餐厅,南昌,28.627636,115.907305,54.0,餐饮服务;快餐厅;茶餐厅,11:00,21:00,如家·neo-南昌迎宾大道江铃店,"115.907234,28.627121",28.627121,115.907234,4.1
平价餐馆(江铃东一路),南昌,28.625435,115.909702,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,如家·neo-南昌迎宾大道江铃店,"115.907234,28.627121",28.627121,115.907234,3.6
福见蔡·阿松养生牛肉餐厅(象湖威尼斯花园店),南昌,28.630579,115.901176,100.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,如家·neo-南昌迎宾大道江铃店,"115.907234,28.627121",28.627121,115.907234,4.2
尚品牛排西餐厅,南昌,28.579748,115.789593,100.0,餐饮服务;快餐厅;茶餐厅,11:00,21:00,南昌融创铂尔曼酒店,"115.795978,28.580284",28.580284,115.795978,3.7
融创美居酒店-西餐厅,南昌,28.584206,115.788629,100.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,南昌融创铂尔曼酒店,"115.795978,28.580284",28.580284,115.795978,3.7
中铁十八局餐厅(万达文化旅游城K区店),南昌,28.565823,115.803189,100.0,公司企业;公司;公司,11:00,21:00,南昌融创铂尔曼酒店,"115.795978,28.580284",28.580284,115.795978,3.6
国航星际餐厅,南昌,28.655783,115.826237,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,江西前湖迎宾馆,"115.807273,28.653157",28.653157,115.807273,3.9
食悦知秋,南昌,28.675702,115.914255,82.0,餐饮服务;中餐厅;中餐厅,12:00,20:30,桔子南昌八一广场省美术馆酒店,"115.913792,28.673445",28.673445,115.913792,4.6
黄记瓦罐煨汤(广场东路店),南昌,28.671392,115.909792,100.0,餐饮服务;中餐厅;中餐厅,02:30,24:00,桔子南昌八一广场省美术馆酒店,"115.913792,28.673445",28.673445,115.913792,4.7
老三餐馆(卫东花园二期七区店),南昌,28.678075,115.844245,100.0,餐饮服务;中餐厅;中餐厅,09:00,22:00,维也纳酒店（5.0南昌红谷滩万达店）,"115.842383,28.678757",28.678757,115.842383,4.0
雅昌艺苑茶餐厅,南昌,28.682593,115.845199,268.0,餐饮服务;快餐厅;茶餐厅,10:00,23:00,维也纳酒店（5.0南昌红谷滩万达店）,"115.842383,28.678757",28.678757,115.842383,4.2
人民公社大食堂(翠苑路店),南昌,28.674279,115.844188,100.0,餐饮服务;中餐厅;中餐厅,09:00,21:30,维也纳酒店（5.0南昌红谷滩万达店）,"115.842383,28.678757",28.678757,115.842383,3.5
兰姐餐馆,南昌,28.658186,115.889287,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,格雷斯精选酒店(南昌滕王阁八一广场店),"115.888221,28.659588",28.659588,115.888221,3.8
利旺久餐馆,南昌,28.658299,115.892086,100.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,格雷斯精选酒店(南昌滕王阁八一广场店),"115.888221,28.659588",28.659588,115.888221,3.8
实惠餐馆(洪城路店),南昌,28.655212,115.886039,100.0,餐饮服务;中餐厅;中餐厅,08:00,22:00,格雷斯精选酒店(南昌滕王阁八一广场店),"115.888221,28.659588",28.659588,115.888221,4.2
牡丹亭(鱼汤泡饭),南昌,28.575634,115.885676,54.0,餐饮服务;中餐厅;中餐厅,17:00,21:00,南昌凯美·旅城国际酒店(象湖南昌医学院店),"115.890116,28.577148",28.577148,115.890116,4.6
禄茗广式茶点(南昌县象湖店),南昌,28.574710,115.885639,29.0,餐饮服务;快餐厅;茶餐厅,11:00,21:00,南昌凯美·旅城国际酒店(象湖南昌医学院店),"115.890116,28.577148",28.577148,115.890116,4.3
