restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating
海渔家餐厅,厦门,24.443588,118.158408,60.0,餐饮服务;中餐厅;海鲜酒楼,17:00,22:00,黄厝海滩,"118.161900,24.442614",24.442614,118.161900,4.8
大厨的餐厅(黄厝分店),厦门,24.443209,118.158267,88.0,餐饮服务;中餐厅;海鲜酒楼,09:00,23:00,黄厝海滩,"118.161900,24.442614",24.442614,118.161900,4.4
海强海鲜餐厅,厦门,24.443288,118.158187,44.0,餐饮服务;中餐厅;海鲜酒楼,11:00,21:00,黄厝海滩,"118.161900,24.442614",24.442614,118.161900,3.5
依海人家海鲜餐厅,厦门,24.443044,118.158028,80.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,黄厝海滩,"118.161900,24.442614",24.442614,118.161900,3.8
品鲜海鲜餐厅,厦门,24.443324,118.158018,48.0,餐饮服务;中餐厅;海鲜酒楼,11:00,21:00,黄厝海滩,"118.161900,24.442614",24.442614,118.161900,4.6
黄厝木港海鲜餐厅,厦门,24.443040,118.157923,100.0,餐饮服务;中餐厅;海鲜酒楼,11:00,21:00,黄厝海滩,"118.161900,24.442614",24.442614,118.161900,2.6
闽南郎姜母鸭餐厅,厦门,24.443878,118.157896,47.0,餐饮服务;餐饮相关场所;餐饮相关,10:00,23:00,黄厝海滩,"118.161900,24.442614",24.442614,118.161900,4.4
芋包嫂,厦门,24.438669,118.088652,100.0,餐饮服务;中餐厅;中餐厅,17:00,21:00,沙坡尾艺术西区,"118.087587,24.437609",24.437609,118.087587,4.2
天空餐厅(世茂Emall店),厦门,24.436114,118.088357,203.0,餐饮服务;咖啡厅;咖啡厅,06:00,02:00,沙坡尾艺术西区,"118.087587,24.437609",24.437609,118.087587,4.3
太哼冰室(厦门世茂Emall店),厦门,24.435739,118.088519,56.0,餐饮服务;餐饮相关场所;餐饮相关,10:00,22:00,沙坡尾艺术西区,"118.087587,24.437609",24.437609,118.087587,4.0
迦兰·泰式料理(世茂Emall店),厦门,24.435575,118.088347,116.0,餐饮服务;外国餐厅;泰国/越南菜品餐厅,11:00,22:00,沙坡尾艺术西区,"118.087587,24.437609",24.437609,118.087587,4.6
厦门康莱德酒店鹭城轩中餐厅,厦门,24.435284,118.089187,100.0,餐饮服务;中餐厅;中餐厅,17:30,22:00,沙坡尾艺术西区,"118.087587,24.437609",24.437609,118.087587,4.1
38号码头餐厅(厦门康莱德酒店),厦门,24.435310,118.089352,260.0,餐饮服务;餐饮相关场所;餐饮相关,06:30,21:00,沙坡尾艺术西区,"118.087587,24.437609",24.437609,118.087587,4.4
渔家海鲜舫(蜂巢山路),厦门,24.441171,118.088933,100.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,沙坡尾艺术西区,"118.087587,24.437609",24.437609,118.087587,4.2
名苑餐厅(大学城商场店),厦门,24.437025,118.092127,33.0,餐饮服务;中餐厅;中餐厅,09:00,21:30,沙坡尾艺术西区,"118.087587,24.437609",24.437609,118.087587,4.2
食客家自选餐厅,厦门,24.441840,118.089551,29.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,沙坡尾艺术西区,"118.087587,24.437609",24.437609,118.087587,4.4
红厝灶咖·赖记小厨·原妞妞闽菜餐厅(厦大店),厦门,24.439167,118.092371,90.0,餐饮服务;中餐厅;福建菜,10:00,23:00,沙坡尾艺术西区,"118.087587,24.437609",24.437609,118.087587,4.4
小眼镜大排档(万佳东方店),厦门,24.453992,118.092695,100.0,餐饮服务;中餐厅;中餐厅,16:30,22:00,钟鼓索道,"118.094162,24.452775",24.452775,118.094162,4.5
熊猫餐厅,厦门,24.453912,118.092370,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,钟鼓索道,"118.094162,24.452775",24.452775,118.094162,3.9
茶油香闽南菜·空中餐厅(厦门大学店),厦门,24.454143,118.091873,176.0,餐饮服务;餐饮相关场所;餐饮相关,17:00,22:00,钟鼓索道,"118.094162,24.452775",24.452775,118.094162,4.4
厦门植物园棕野云涧茶餐厅,厦门,24.452881,118.097155,100.0,餐饮服务;快餐厅;快餐厅,09:30,17:30,钟鼓索道,"118.094162,24.452775",24.452775,118.094162,4.1
白鹭员工餐厅(白鹭宾馆店),厦门,24.454478,118.091330,20.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,钟鼓索道,"118.094162,24.452775",24.452775,118.094162,4.1
盈翠餐厅,厦门,24.452932,118.090325,55.0,餐饮服务;中餐厅;中餐厅,10:00,21:30,钟鼓索道,"118.094162,24.452775",24.452775,118.094162,4.4
厦门宾馆中餐厅,厦门,24.456623,118.093475,166.0,餐饮服务;餐饮相关场所;餐饮相关,10:00,22:00,钟鼓索道,"118.094162,24.452775",24.452775,118.094162,3.7
九道传奇养生餐厅,厦门,24.456139,118.090982,145.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,钟鼓索道,"118.094162,24.452775",24.452775,118.094162,4.3
橙大嘴,厦门,24.454071,118.089049,49.0,餐饮服务;中餐厅;中餐厅,09:00,22:00,钟鼓索道,"118.094162,24.452775",24.452775,118.094162,4.1
佳乐餐厅·快餐小炒,厦门,24.457772,118.092977,100.0,餐饮服务;中餐厅;中餐厅,17:00,20:00,钟鼓索道,"118.094162,24.452775",24.452775,118.094162,3.9
余毅谦海景餐厅,厦门,24.425358,118.124858,78.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,01:00,曾厝垵,"118.125370,24.425286",24.425286,118.125370,4.3
临家闽南菜(环岛路店),厦门,24.424218,118.124715,100.0,餐饮服务;中餐厅;福建菜,11:00,21:00,曾厝垵,"118.125370,24.425286",24.425286,118.125370,4.6
WANNA·望那儿落日峡谷海景餐吧,厦门,24.424150,118.124644,131.0,餐饮服务;外国餐厅;西餐厅(综合风味),12:00,02:00,曾厝垵,"118.125370,24.425286",24.425286,118.125370,4.7
欢囍芒果糯米饭(曾厝安店),厦门,24.426987,118.125449,42.0,餐饮服务;餐饮相关场所;餐饮相关,09:00,22:00,曾厝垵,"118.125370,24.425286",24.425286,118.125370,4.6
佳丽海鲜酒楼(环岛路店),厦门,24.423277,118.124971,100.0,餐饮服务;中餐厅;海鲜酒楼,17:30,21:30,曾厝垵,"118.125370,24.425286",24.425286,118.125370,4.6
阿里元餐厅(曾厝垵店),厦门,24.426628,118.123478,78.0,餐饮服务;中餐厅;中餐厅,10:00,23:00,曾厝垵,"118.125370,24.425286",24.425286,118.125370,4.4
祝名平价海鲜古树海景餐厅(曾厝垵店),厦门,24.426359,118.123234,65.0,餐饮服务;中餐厅;海鲜酒楼,11:00,02:30,曾厝垵,"118.125370,24.425286",24.425286,118.125370,4.2
祝名海鲜平价活鲜海景餐厅(曾厝垵店),厦门,24.426436,118.123210,85.0,餐饮服务;中餐厅;海鲜酒楼,09:00,03:00,曾厝垵,"118.125370,24.425286",24.425286,118.125370,4.4
老闽味姜母鸭·煎蟹闽菜餐厅(曾厝垵地标店),厦门,24.427532,118.124499,54.0,餐饮服务;中餐厅;中餐厅,10:00,24:00,曾厝垵,"118.125370,24.425286",24.425286,118.125370,4.2
格兰阁艺术中心·无国界融合料理(环岛路360度全海景餐厅),厦门,24.423458,118.127330,220.0,餐饮服务;外国餐厅;法式菜品餐厅,11:30,21:30,曾厝垵,"118.125370,24.425286",24.425286,118.125370,4.1
六悦花园中餐厅(鼓浪屿店),厦门,24.440870,118.066559,64.0,餐饮服务;中餐厅;中餐厅|餐饮服务;冷饮店;冷饮店,11:00,21:00,日光岩,"118.067137,24.441998",24.441998,118.067137,4.3
猫岛主趣味餐厅,厦门,24.442736,118.068569,59.0,餐饮服务;中餐厅;中餐厅,07:00,23:00,日光岩,"118.067137,24.441998",24.441998,118.067137,4.8
黄家花园餐厅,厦门,24.440881,118.069643,101.0,餐饮服务;餐饮相关场所;餐饮相关,16:30,20:00,日光岩,"118.067137,24.441998",24.441998,118.067137,4.2
古厝花园餐厅,厦门,24.443323,118.069694,100.0,餐饮服务;中餐厅;海鲜酒楼,11:00,21:00,日光岩,"118.067137,24.441998",24.441998,118.067137,3.8
音乐海鲜餐厅,厦门,24.443658,118.069567,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,日光岩,"118.067137,24.441998",24.441998,118.067137,3.6
那私厨(红砖老别墅餐厅),厦门,24.444820,118.067696,163.0,餐饮服务;中餐厅;福建菜,17:00,21:00,日光岩,"118.067137,24.441998",24.441998,118.067137,4.4
尚良便利店·南韵屹品餐厅,厦门,24.444922,118.067810,100.0,购物服务;便民商店/便利店;便民商店/便利店,11:00,21:00,日光岩,"118.067137,24.441998",24.441998,118.067137,4.1
红猪餐厅·鼓浪屿华侨料理,厦门,24.444404,118.064810,100.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,日光岩,"118.067137,24.441998",24.441998,118.067137,4.2
老厦门海鲜餐厅(鼓浪屿店),厦门,24.442886,118.070977,100.0,餐饮服务;中餐厅;海鲜酒楼,09:00,21:00,日光岩,"118.067137,24.441998",24.441998,118.067137,4.3
鼓浪海鲜餐厅(鼓浪屿笔山洞店),厦门,24.445378,118.064724,64.0,餐饮服务;中餐厅;海鲜酒楼,10:00,23:00,日光岩,"118.067137,24.441998",24.441998,118.067137,4.3
华侨大学华文学院华文餐厅,厦门,24.566552,118.094191,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,集美学村,"118.092832,24.566280",24.566280,118.092832,3.9
海苑餐厅(岑东路),厦门,24.569347,118.095095,100.0,餐饮服务;中餐厅;中餐厅,06:00,18:30,集美学村,"118.092832,24.566280",24.566280,118.092832,3.8
华泉餐厅,厦门,24.568536,118.097449,30.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,集美学村,"118.092832,24.566280",24.566280,118.092832,3.9
品膳时尚自助餐厅,厦门,24.570744,118.096545,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,集美学村,"118.092832,24.566280",24.566280,118.092832,4.3
御品蛙餐厅,厦门,24.568711,118.098544,100.0,餐饮服务;中餐厅;中餐厅,10:30,02:00,集美学村,"118.092832,24.566280",24.566280,118.092832,3.8
老颜餐厅,厦门,24.571850,118.095861,100.0,餐饮服务;中餐厅;中餐厅,09:00,22:00,集美学村,"118.092832,24.566280",24.566280,118.092832,4.3
疆客莱新疆风味餐厅(万达广场店),厦门,24.572631,118.092606,53.0,餐饮服务;中餐厅;中餐厅,16:30,22:00,集美学村,"118.092832,24.566280",24.566280,118.092832,4.4
Yu island羽岛融合餐厅,厦门,24.572994,118.092889,100.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,集美学村,"118.092832,24.566280",24.566280,118.092832,4.3
重庆猪圈火锅自助餐厅(集美万达店),厦门,24.572969,118.092020,72.0,餐饮服务;中餐厅;火锅店,17:00,21:30,集美学村,"118.092832,24.566280",24.566280,118.092832,4.5
星财记香港冰室(集美万达广场店),厦门,24.573063,118.093172,100.0,餐饮服务;冷饮店;冷饮店,10:30,21:30,集美学村,"118.092832,24.566280",24.566280,118.092832,3.9
新海鱼村,厦门,24.488386,118.198907,150.0,餐饮服务;中餐厅;海鲜酒楼,16:30,24:00,观音山梦幻海岸沙滩,"118.199438,24.490845",24.490845,118.199438,4.4
观音山第一餐厅,厦门,24.490835,118.194589,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,观音山梦幻海岸沙滩,"118.199438,24.490845",24.490845,118.199438,3.7
知味餐厅,厦门,24.486946,118.196225,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,观音山梦幻海岸沙滩,"118.199438,24.490845",24.490845,118.199438,1.9
丽晶乐吧·茶餐厅,厦门,24.487026,118.195362,100.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,观音山梦幻海岸沙滩,"118.199438,24.490845",24.490845,118.199438,3.9
东东享自选餐厅(塔埔社区东区店),厦门,24.494545,118.194046,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,观音山梦幻海岸沙滩,"118.199438,24.490845",24.490845,118.199438,4.1
黑明餐厅(会展店),厦门,24.486238,118.193517,145.0,餐饮服务;中餐厅;中餐厅,17:00,21:30,观音山梦幻海岸沙滩,"118.199438,24.490845",24.490845,118.199438,4.6
粤佳烧鹅港式餐厅(海西金谷广场店),厦门,24.493725,118.192275,28.0,餐饮服务;中餐厅;中餐厅|餐饮服务;快餐厅;快餐厅,11:00,21:00,观音山梦幻海岸沙滩,"118.199438,24.490845",24.490845,118.199438,4.4
斋糖厝闽南餐厅小吃·甜品,厦门,24.493575,118.191625,100.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,观音山梦幻海岸沙滩,"118.199438,24.490845",24.490845,118.199438,3.9
豪乐汇海鲜主题餐厅(观音山店),厦门,24.486231,118.192358,98.0,体育休闲服务;娱乐场所;KTV|餐饮服务;中餐厅;中餐厅,17:00,22:00,观音山梦幻海岸沙滩,"118.199438,24.490845",24.490845,118.199438,4.4
来福餐厅时尚自选餐厅,厦门,24.494435,118.191283,100.0,餐饮服务;中餐厅;中餐厅,10:00,20:30,观音山梦幻海岸沙滩,"118.199438,24.490845",24.490845,118.199438,4.4
海怪先生西餐厅(鼓浪屿美食地标),厦门,24.442379,118.072770,78.0,餐饮服务;咖啡厅;咖啡厅,10:30,21:00,鼓浪屿钢琴博物馆,"118.069799,24.438300",24.438300,118.069799,4.4
赵小姐的店(鼓浪屿音乐厅店),厦门,24.443387,118.071405,100.0,餐饮服务;糕饼店;糕饼店,09:30,21:00,鼓浪屿钢琴博物馆,"118.069799,24.438300",24.438300,118.069799,4.4
福林春餐厅,厦门,24.443529,118.071283,89.0,餐饮服务;中餐厅;中餐厅,09:00,22:00,鼓浪屿钢琴博物馆,"118.069799,24.438300",24.438300,118.069799,3.5
沈家闽南肠粉,厦门,24.443839,118.071394,16.0,餐饮服务;中餐厅;中餐厅,07:30,22:00,鼓浪屿钢琴博物馆,"118.069799,24.438300",24.438300,118.069799,4.7
小米辣美味餐厅,厦门,29.611091,106.551772,25.0,餐饮服务;快餐厅;快餐厅,06:00,23:30,重庆北站,"106.550943,29.609826",29.609826,106.550943,3.5
坝坝餐馆(火车站北广场店),厦门,29.612523,106.549853,24.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,重庆北站,"106.550943,29.609826",29.609826,106.550943,3.8
川渝老字号餐馆(华宇·天宫广场店),厦门,29.613718,106.548901,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,重庆北站,"106.550943,29.609826",29.609826,106.550943,3.7
渝都餐馆(华宇·天宫广场店),厦门,29.613983,106.548861,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,重庆北站,"106.550943,29.609826",29.609826,106.550943,3.4
重庆北站餐馆(华宇·天宫广场店),厦门,29.613900,106.548621,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,重庆北站,"106.550943,29.609826",29.609826,106.550943,3.7
富安居餐馆(富安居小区店),厦门,29.495151,106.443675,100.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,重庆西站,"106.437901,29.500386",29.500386,106.437901,3.8
家佳聚餐馆(华福山水店),厦门,29.494741,106.443631,100.0,餐饮服务;中餐厅;四川菜(川菜),10:30,22:00,重庆西站,"106.437901,29.500386",29.500386,106.437901,4.1
均益餐馆,厦门,29.507651,106.443274,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,重庆西站,"106.437901,29.500386",29.500386,106.437901,3.9
逸康园生态餐厅,厦门,29.492855,106.443384,88.0,餐饮服务;中餐厅;中餐厅,00:00,23:30,重庆西站,"106.437901,29.500386",29.500386,106.437901,4.6
燚森餐馆,厦门,29.507966,106.443920,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,重庆西站,"106.437901,29.500386",29.500386,106.437901,2.5
佰味佳香港餐厅(机场店),厦门,24.534923,118.136693,57.0,餐饮服务;中餐厅;中餐厅,16:30,20:00,高崎国际机场,"118.137090,24.539495",24.539495,118.137090,4.5
食代多元餐厅(中骏大厦第2、3座店),厦门,24.534724,118.139251,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,高崎国际机场,"118.137090,24.539495",24.539495,118.137090,3.8
美味快餐厅(翔云三路店),厦门,24.533940,118.137455,100.0,餐饮服务;快餐厅;快餐厅,11:00,21:00,高崎国际机场,"118.137090,24.539495",24.539495,118.137090,3.8
云港假日酒店餐厅,厦门,29.723243,106.640111,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,江北国际机场,"106.657653,29.722563",29.722563,106.657653,3.8
GTC餐厅,厦门,29.707450,106.654578,20.0,餐饮服务;中餐厅;中餐厅,06:00,21:00,江北国际机场,"106.657653,29.722563",29.722563,106.657653,3.8
江西餐馆(厦门高铁阳光花园店),厦门,24.630965,118.069474,100.0,餐饮服务;中餐厅;中餐厅,09:30,21:30,厦门北站,"118.073909,24.636977",24.636977,118.073909,3.9
大众餐厅(圣岩路店),厦门,24.642909,118.068194,75.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,厦门北站,"118.073909,24.636977",24.636977,118.073909,4.1
旺角餐馆(大学城商业街店),厦门,24.634523,118.087878,27.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,厦门北站,"118.073909,24.636977",24.636977,118.073909,4.2
匠心美食餐厅,厦门,24.632524,118.087840,100.0,餐饮服务;中餐厅;中餐厅,08:00,23:00,厦门北站,"118.073909,24.636977",24.636977,118.073909,3.5
集美苑餐厅(大学城商业街店),厦门,24.631394,118.087409,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,厦门北站,"118.073909,24.636977",24.636977,118.073909,3.5
阿咪餐厅(火车站店),厦门,24.469494,118.117523,86.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,厦门站,"118.115895,24.467462",24.467462,118.115895,4.4
大椰青海南椰子鸡火锅餐厅(罗宾森广场店),厦门,24.468932,118.113624,84.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,厦门站,"118.115895,24.467462",24.467462,118.115895,4.0
豪客来牛排(厦门罗宾森广场餐厅),厦门,24.468968,118.113584,78.0,餐饮服务;外国餐厅;牛扒店(扒房),10:00,22:00,厦门站,"118.115895,24.467462",24.467462,118.115895,4.8
正元希尔顿逸林酒店(開全日餐厅),厦门,24.475475,118.032525,152.0,餐饮服务;外国餐厅;西餐厅(综合风味),11:00,21:00,厦门海沧正元希尔顿逸林酒店,"118.032431,24.475505",24.475505,118.032431,4.0
小鸭鲢城·客家菜主题餐厅(海沧店),厦门,24.476654,118.033238,98.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,厦门海沧正元希尔顿逸林酒店,"118.032431,24.475505",24.475505,118.032431,4.4
厦门海沧英迪格酒店·澜屿18餐厅,厦门,24.478184,118.032680,100.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,厦门海沧正元希尔顿逸林酒店,"118.032431,24.475505",24.475505,118.032431,4.0
阿弟排档,厦门,24.461354,118.089085,152.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,全季厦门中山路植物园酒店,"118.090552,24.461239",24.461239,118.090552,4.3
Et toi.与你餐厅,厦门,24.463471,118.092026,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,全季厦门中山路植物园酒店,"118.090552,24.461239",24.461239,118.090552,3.9
陈氏香港南豐茶餐厅(厦门总店),厦门,24.463059,118.088438,62.0,餐饮服务;快餐厅;茶餐厅,17:00,20:30,全季厦门中山路植物园酒店,"118.090552,24.461239",24.461239,118.090552,4.6
43号时空餐厅,厦门,24.454550,118.082460,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,如家-厦门中山路步行街中山公园地铁站店,"118.085806,24.456117",24.456117,118.085806,3.8
鑫阿强姜母鸭阿强煎蟹,厦门,24.456980,118.082161,84.0,餐饮服务;中餐厅;海鲜酒楼,10:30,24:00,如家-厦门中山路步行街中山公园地铁站店,"118.085806,24.456117",24.456117,118.085806,4.5
林家公鸭海鲜餐厅(故宫路店),厦门,24.459345,118.084197,98.0,餐饮服务;中餐厅;海鲜酒楼,10:00,23:00,如家-厦门中山路步行街中山公园地铁站店,"118.085806,24.456117",24.456117,118.085806,4.3
47咖喱东南亚餐馆,厦门,24.460920,118.077363,100.0,餐饮服务;外国餐厅;西餐厅(综合风味),11:30,23:00,全季厦门中山路银行中心酒店,"118.078000,24.462400",24.462400,118.078000,4.4
品膳丰现炒自选餐厅,厦门,24.462469,118.080239,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,全季厦门中山路银行中心酒店,"118.078000,24.462400",24.462400,118.078000,2.7
钟正海鲜餐厅(万象城店),厦门,24.471112,118.109665,121.0,餐饮服务;中餐厅;海鲜酒楼,16:30,24:00,汉庭厦门万象城酒店,"118.109590,24.470893",24.470893,118.109590,4.4
亚煌现炒餐厅(鑫阳公寓店),厦门,24.471419,118.109597,100.0,餐饮服务;中餐厅;中餐厅,09:00,24:00,汉庭厦门万象城酒店,"118.109590,24.470893",24.470893,118.109590,3.8
安达仕酒店·壹佰零壹號中餐厅,厦门,24.471724,118.109757,232.0,餐饮服务;中餐厅;福建菜,17:30,22:00,汉庭厦门万象城酒店,"118.109590,24.470893",24.470893,118.109590,4.4
哎呀我烤活鲜烧烤餐厅(曾厝垵店),厦门,24.427175,118.123375,56.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,23:30,厦门YuHai屿海酒店(曾厝垵厦门大学店）,"118.124523,24.427247",24.427247,118.124523,4.0
广芳园香港潮饮店(软件园店),厦门,24.488046,118.187512,100.0,餐饮服务;冷饮店;冷饮店,10:00,23:30,全季厦门软件园二期会展路酒店,"118.188591,24.486063",24.486063,118.188591,3.8
一品香餐厅(软件园店),厦门,24.488249,118.185794,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,全季厦门软件园二期会展路酒店,"118.188591,24.486063",24.486063,118.188591,4.0
古镇驿站柴火灶餐厅,厦门,24.670702,118.248576,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,锦江之星厦门翔安马巷酒店,"118.249840,24.669810",24.669810,118.249840,3.9
大拇指快餐厅(巷西路店),厦门,24.668065,118.248433,100.0,餐饮服务;快餐厅;快餐厅,11:00,21:00,锦江之星厦门翔安马巷酒店,"118.249840,24.669810",24.669810,118.249840,4.2
古城农家柴火灶餐厅(马巷店),厦门,24.667592,118.248853,30.0,餐饮服务;中餐厅;福建菜,10:00,24:00,锦江之星厦门翔安马巷酒店,"118.249840,24.669810",24.669810,118.249840,4.3
上阳台餐厅,厦门,24.476913,118.140626,100.0,餐饮服务;中餐厅;中餐厅|生活服务;生活服务场所;生活服务场所,10:30,22:00,厦门爱丁堡国际酒店,"118.140637,24.477057",24.477057,118.140637,4.1
郑言餐厅(莲成大厦店),厦门,24.477369,118.140743,110.0,餐饮服务;中餐厅;中餐厅,17:00,22:30,厦门爱丁堡国际酒店,"118.140637,24.477057",24.477057,118.140637,4.7
豪客来牛排(厦门金鸡亭餐厅),厦门,24.477418,118.140607,68.0,餐饮服务;外国餐厅;西餐厅(综合风味),10:00,22:00,厦门爱丁堡国际酒店,"118.140637,24.477057",24.477057,118.140637,4.7
面之缘餐馆,厦门,24.657646,118.156380,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,安曼酒店(同安店),"118.162028,24.659410",24.659410,118.162028,3.9
老蔡餐厅,厦门,24.656925,118.155825,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,安曼酒店(同安店),"118.162028,24.659410",24.659410,118.162028,2.3
闽北知者来餐厅(环东海城思明工业园职工之家店),厦门,24.651305,118.160439,100.0,餐饮服务;中餐厅;中餐厅,09:00,22:00,安曼酒店(同安店),"118.162028,24.659410",24.659410,118.162028,4.3
兴跃餐厅(石亭路),厦门,24.481561,118.092623,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,厦门白鹭洲公园希尔顿花园酒店,"118.094896,24.483017",24.483017,118.094896,3.7
嚐囍私房菜,厦门,24.479905,118.095296,212.0,餐饮服务;中餐厅;中餐厅,14:00,21:30,厦门白鹭洲公园希尔顿花园酒店,"118.094896,24.483017",24.483017,118.094896,4.4
贵美人艺术餐厅(火锅),厦门,24.479758,118.094583,77.0,餐饮服务;中餐厅;火锅店,16:00,22:00,厦门白鹭洲公园希尔顿花园酒店,"118.094896,24.483017",24.483017,118.094896,4.5
老牌正宗川菜(火车站店),厦门,24.473266,118.115618,100.0,餐饮服务;中餐厅;四川菜(川菜),11:00,22:00,锦江之星厦门火车站万象城酒店,"118.116948,24.472551",24.472551,118.116948,4.2
旺角港式茶餐厅,厦门,24.473824,118.115790,21.0,餐饮服务;快餐厅;快餐厅,11:00,21:00,锦江之星厦门火车站万象城酒店,"118.116948,24.472551",24.472551,118.116948,3.7
豪客来(厦门梧村中闽百汇餐厅),厦门,24.470720,118.116310,73.0,餐饮服务;外国餐厅;牛扒店(扒房),10:00,22:00,锦江之星厦门火车站万象城酒店,"118.116948,24.472551",24.472551,118.116948,4.4
