restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating
纸鸢·融合餐厅·小酒馆,杭州,30.240719,120.169041,100.0,餐饮服务;中餐厅;中餐厅,17:00,21:30,南宋御街中山路步行街,"120.169526,30.240249",30.240249,120.169526,4.6
海派汇餐厅,杭州,30.240777,120.170435,98.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,南宋御街中山路步行街,"120.169526,30.240249",30.240249,120.169526,4.5
樨樾·花园餐厅,杭州,30.239312,120.169339,174.0,餐饮服务;中餐厅;中餐厅,17:00,21:00,南宋御街中山路步行街,"120.169526,30.240249",30.240249,120.169526,4.6
"MaLaMaLa花园餐厅,咖啡下午茶",杭州,30.239071,120.169689,100.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,南宋御街中山路步行街,"120.169526,30.240249",30.240249,120.169526,4.7
九甲里·创意杭帮菜(河坊街店),杭州,30.240648,120.171031,82.0,餐饮服务;中餐厅;综合酒楼,10:00,23:30,南宋御街中山路步行街,"120.169526,30.240249",30.240249,120.169526,4.6
禹庭盏碟(鼓楼店),杭州,30.239810,120.171980,68.0,餐饮服务;中餐厅;浙江菜,16:30,21:00,南宋御街中山路步行街,"120.169526,30.240249",30.240249,120.169526,4.4
疆小谢(新疆美食餐厅.河坊街店),杭州,30.239330,120.171880,75.0,餐饮服务;中餐厅;中餐厅,11:30,21:30,南宋御街中山路步行街,"120.169526,30.240249",30.240249,120.169526,4.6
新周记·巷子里的江南味(鼓楼店),杭州,30.237432,120.171040,64.0,餐饮服务;中餐厅;中餐厅,10:30,23:30,南宋御街中山路步行街,"120.169526,30.240249",30.240249,120.169526,4.6
泮芳春煎饺·米其林餐厅(中山南路店),杭州,30.237205,120.171034,17.0,餐饮服务;中餐厅;中餐厅,06:00,20:00,南宋御街中山路步行街,"120.169526,30.240249",30.240249,120.169526,4.6
新白鹿(西湖银泰百货店),杭州,30.242989,120.165847,53.0,餐饮服务;中餐厅;浙江菜|餐饮服务;冷饮店;冷饮店,16:00,21:00,南宋御街中山路步行街,"120.169526,30.240249",30.240249,120.169526,4.7
楼外楼(杭州西湖风景名胜区店),杭州,30.250209,120.140723,157.0,餐饮服务;中餐厅;综合酒楼,16:30,20:30,孤山公园,"120.142481,30.251654",30.251654,120.142481,4.5
杭州香格里拉·咖啡苑,杭州,30.252574,120.137577,207.0,餐饮服务;咖啡厅;咖啡厅,11:00,21:00,孤山公园,"120.142481,30.251654",30.251654,120.142481,4.1
浙江西湖山庄·自助餐厅,杭州,30.256935,120.142147,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,孤山公园,"120.142481,30.251654",30.251654,120.142481,4.1
华北饭店-中餐厅,杭州,30.253808,120.133460,112.0,餐饮服务;中餐厅;中餐厅,17:30,20:30,孤山公园,"120.142481,30.251654",30.251654,120.142481,4.1
湛碧楼·西湖湖景餐厅,杭州,30.247279,120.133313,100.0,餐饮服务;中餐厅;中餐厅,11:00,22:30,孤山公园,"120.142481,30.251654",30.251654,120.142481,4.6
十二时辰湖景餐厅,杭州,30.251519,120.131988,100.0,餐饮服务;餐饮相关场所;餐饮相关,10:30,20:00,孤山公园,"120.142481,30.251654",30.251654,120.142481,4.0
青岚(杨公堤店),杭州,30.248263,120.131589,368.0,餐饮服务;餐饮相关场所;餐饮相关,17:30,21:30,孤山公园,"120.142481,30.251654",30.251654,120.142481,4.4
口子国际大酒店餐厅,杭州,30.232386,120.149789,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,三潭印月,"120.145369,30.238845",30.238845,120.145369,3.3
柳莺湖上,杭州,30.238732,120.154521,217.0,餐饮服务;中餐厅;中餐厅,17:00,21:00,三潭印月,"120.145369,30.238845",30.238845,120.145369,4.6
西湖宴·湖景餐厅,杭州,30.236157,120.154292,360.0,餐饮服务;中餐厅;海鲜酒楼,11:00,21:00,三潭印月,"120.145369,30.238845",30.238845,120.145369,4.5
藕香居餐厅,杭州,30.230372,120.148032,63.0,餐饮服务;中餐厅;中餐厅,17:00,19:30,三潭印月,"120.145369,30.238845",30.238845,120.145369,4.3
闻莺馆(柳浪闻莺店),杭州,30.240324,120.155890,146.0,餐饮服务;中餐厅;中餐厅,09:30,22:00,三潭印月,"120.145369,30.238845",30.238845,120.145369,4.7
魏庐·西湖1138文化茶餐厅,杭州,30.230253,120.138864,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,三潭印月,"120.145369,30.238845",30.238845,120.145369,3.8
西湖映象餐厅,杭州,30.234732,120.156845,120.0,餐饮服务;中餐厅;中餐厅,17:00,21:00,三潭印月,"120.145369,30.238845",30.238845,120.145369,4.6
Park 1999园林式餐厅,杭州,30.240410,120.157740,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,三潭印月,"120.145369,30.238845",30.238845,120.145369,4.3
知味观·味庄(杨公堤店),杭州,30.230581,120.137300,141.0,餐饮服务;中餐厅;中餐厅,16:30,20:00,三潭印月,"120.145369,30.238845",30.238845,120.145369,4.3
新柳莺餐厅(南山路店),杭州,30.239341,120.157948,104.0,餐饮服务;中餐厅;中餐厅,08:00,21:00,三潭印月,"120.145369,30.238845",30.238845,120.145369,4.0
郁金香茶餐饮(太子湾公园北门迎宾亭店),杭州,30.227600,120.143830,100.0,餐饮服务;快餐厅;快餐厅,11:00,21:00,雷峰塔景区,"120.148849,30.230934",30.230934,120.148849,3.4
紫真园茶宴,杭州,30.225658,120.152509,100.0,餐饮服务;茶艺馆;茶艺馆,10:00,22:00,雷峰塔景区,"120.148849,30.230934",30.230934,120.148849,4.2
晓芦公馆·民国私宴,杭州,30.225240,120.143968,206.0,餐饮服务;中餐厅;浙江菜,11:00,21:00,雷峰塔景区,"120.148849,30.230934",30.230934,120.148849,4.3
晓芦创意餐厅(太子湾店),杭州,30.225213,120.143880,100.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,雷峰塔景区,"120.148849,30.230934",30.230934,120.148849,3.6
六甲酒店(杭州西湖九溪店)·餐厅,杭州,30.195991,120.113222,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,九溪烟树,"120.113350,30.202395",30.202395,120.113350,3.4
九龙香樟庭院餐厅(九溪店),杭州,30.193979,120.115111,80.0,餐饮服务;快餐厅;茶餐厅,08:30,19:30,九溪烟树,"120.113350,30.202395",30.202395,120.113350,4.2
九溪小筑·寻味餐厅(九溪店),杭州,30.193690,120.115651,96.0,餐饮服务;餐饮相关场所;餐饮相关,08:30,20:00,九溪烟树,"120.113350,30.202395",30.202395,120.113350,4.1
杭州千禧度假酒店-拾溪餐厅,杭州,30.191025,120.115325,129.0,餐饮服务;外国餐厅;西餐厅(综合风味),10:00,22:00,九溪烟树,"120.113350,30.202395",30.202395,120.113350,4.2
上铁钱江酒店-餐厅,杭州,30.190588,120.120679,100.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,九溪烟树,"120.113350,30.202395",30.202395,120.113350,3.7
墨绿·Art space餐厅,杭州,30.158534,120.075665,83.0,餐饮服务;中餐厅;浙江菜,16:30,21:00,中国美术学院象山校区,"120.076690,30.155446",30.155446,120.076690,4.6
永盛茶餐厅,杭州,30.158514,120.075573,32.0,餐饮服务;快餐厅;茶餐厅,08:00,24:00,中国美术学院象山校区,"120.076690,30.155446",30.155446,120.076690,4.6
满兮酒店餐厅,杭州,30.159263,120.075329,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,中国美术学院象山校区,"120.076690,30.155446",30.155446,120.076690,3.7
粥皇港式茶餐廳(美术学院店),杭州,30.159634,120.077400,31.0,餐饮服务;快餐厅;快餐厅,09:00,02:00,中国美术学院象山校区,"120.076690,30.155446",30.155446,120.076690,4.4
新疆比拉力餐厅,杭州,30.150950,120.078561,75.0,餐饮服务;中餐厅;清真菜馆,10:00,24:00,中国美术学院象山校区,"120.076690,30.155446",30.155446,120.076690,4.1
圆多多餐厅(色客小馆),杭州,30.152280,120.072100,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,中国美术学院象山校区,"120.076690,30.155446",30.155446,120.076690,3.7
君港酒店餐厅,杭州,30.161054,120.078568,100.0,餐饮服务;中餐厅;中餐厅,11:00,24:00,中国美术学院象山校区,"120.076690,30.155446",30.155446,120.076690,4.2
小辣椒餐厅(西街美食城店),杭州,30.159157,120.070865,80.0,餐饮服务;餐饮相关场所;餐饮相关,17:00,21:00,中国美术学院象山校区,"120.076690,30.155446",30.155446,120.076690,4.3
撒椒川念餐厅(转江街店),杭州,30.159292,120.070799,96.0,餐饮服务;中餐厅;四川菜(川菜),17:00,21:30,中国美术学院象山校区,"120.076690,30.155446",30.155446,120.076690,4.7
拉瓦·西餐厅(金街美地店),杭州,30.148904,120.079300,108.0,餐饮服务;外国餐厅;外国餐厅,10:00,21:00,中国美术学院象山校区,"120.076690,30.155446",30.155446,120.076690,4.0
与河bistro&canteen餐厅,杭州,30.307864,120.135234,121.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,小河历史文化街区,"120.135337,30.308302",30.308302,120.135337,4.7
撸了个猫花园餐厅,杭州,30.307912,120.136153,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,小河历史文化街区,"120.135337,30.308302",30.308302,120.135337,4.6
和一轩·花园餐厅,杭州,30.308787,120.134207,88.0,餐饮服务;中餐厅;中餐厅,09:00,21:00,小河历史文化街区,"120.135337,30.308302",30.308302,120.135337,4.5
第101座花园餐厅(小河直街店),杭州,30.308955,120.133764,120.0,餐饮服务;餐饮相关场所;餐饮相关,16:30,21:00,小河历史文化街区,"120.135337,30.308302",30.308302,120.135337,4.6
腾飞小馆·匠心手作·茶酒餐馆,杭州,30.308920,120.133695,76.0,餐饮服务;中餐厅;中餐厅,16:30,21:30,小河历史文化街区,"120.135337,30.308302",30.308302,120.135337,4.4
新腾飞花语餐厅(小河直街店),杭州,30.308929,120.133698,51.0,餐饮服务;中餐厅;中餐厅,11:00,20:30,小河历史文化街区,"120.135337,30.308302",30.308302,120.135337,4.4
古道羊寻味餐厅,杭州,30.307053,120.137177,79.0,餐饮服务;中餐厅;中餐厅,17:00,24:00,小河历史文化街区,"120.135337,30.308302",30.308302,120.135337,4.3
云水谣·云南味道,杭州,30.306812,120.137098,103.0,餐饮服务;餐饮相关场所;餐饮相关,09:00,21:00,小河历史文化街区,"120.135337,30.308302",30.308302,120.135337,4.4
弄堂里(小河店),杭州,30.309394,120.133173,75.0,餐饮服务;中餐厅;中餐厅,16:30,21:00,小河历史文化街区,"120.135337,30.308302",30.308302,120.135337,4.4
歌桔餐酒客厅,杭州,30.306462,120.136888,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,小河历史文化街区,"120.135337,30.308302",30.308302,120.135337,3.3
大宅院(西溪路),杭州,30.257620,120.092557,86.0,餐饮服务;中餐厅;中餐厅,16:30,20:30,杭州西站,"120.091014,30.260867",30.260867,120.091014,4.5
福地餐厅,杭州,30.260346,120.095285,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,杭州西站,"120.091014,30.260867",30.260867,120.091014,3.9
府苑新村长者餐厅,杭州,30.264739,120.094010,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,杭州西站,"120.091014,30.260867",30.260867,120.091014,3.5
澳门陈光记(萧山国际机场T4出发夹层店),杭州,30.234878,120.431013,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,萧山国际机场,"120.432413,30.234708",30.234708,120.432413,3.4
原1号餐厅,杭州,30.228891,120.426744,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,萧山国际机场,"120.432413,30.234708",30.234708,120.432413,4.0
去野餐厅,杭州,30.238984,120.446523,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,萧山国际机场,"120.432413,30.234708",30.234708,120.432413,4.0
杭州萧山国际机场-三号餐厅,杭州,30.239055,120.446681,30.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,萧山国际机场,"120.432413,30.234708",30.234708,120.432413,4.0
国航员工餐厅(国航基地店),杭州,30.238608,120.449026,17.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,萧山国际机场,"120.432413,30.234708",30.234708,120.432413,4.1
广味轩港市茶餐厅(杭州东站),杭州,30.290107,120.209962,100.0,餐饮服务;快餐厅;快餐厅,11:00,21:00,杭州东站,"120.212605,30.290846",30.290846,120.212605,2.5
爱瑞云餐厅(东溪德必易园店),杭州,30.291007,120.217230,76.0,餐饮服务;中餐厅;中餐厅|餐饮服务;咖啡厅;咖啡厅,10:00,23:00,杭州东站,"120.212605,30.290846",30.290846,120.212605,4.0
沈记港式茶餐厅(天城银座3幢店),杭州,30.289940,120.207477,30.0,餐饮服务;快餐厅;茶餐厅,10:00,19:00,杭州东站,"120.212605,30.290846",30.290846,120.212605,4.2
绿茶餐厅(杭州东站万象汇店),杭州,30.293504,120.217725,74.0,餐饮服务;中餐厅;中餐厅,10:30,21:30,杭州东站,"120.212605,30.290846",30.290846,120.212605,4.7
敏华冰厅(杭州东站万象汇店),杭州,30.294025,120.217615,57.0,餐饮服务;餐饮相关场所;餐饮相关,10:00,21:00,杭州东站,"120.212605,30.290846",30.290846,120.212605,4.4
美豪酒店(长春火车站国商店)·餐厅,杭州,43.908487,125.321411,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,长春站,"125.324675,43.911531",43.911531,125.324675,4.0
椒爱水煮鱼川菜(宽城万达店),杭州,43.915190,125.322239,89.0,餐饮服务;中餐厅;四川菜(川菜),11:00,21:00,长春站,"125.324675,43.911531",43.911531,125.324675,4.4
熊喵来了火锅(长春宽城万达店),杭州,43.915572,125.322693,67.0,餐饮服务;中餐厅;火锅店,10:00,21:30,长春站,"125.324675,43.911531",43.911531,125.324675,4.6
孙家外婆菜(万达广场),杭州,43.915392,125.321866,54.0,餐饮服务;中餐厅;中餐厅,09:30,21:30,长春站,"125.324675,43.911531",43.911531,125.324675,4.2
Mask音乐烤吧(长春宽城万达广场店),杭州,43.915494,125.322005,100.0,体育休闲服务;娱乐场所;酒吧,11:00,21:00,长春站,"125.324675,43.911531",43.911531,125.324675,4.3
鱼掌门食府·观岛湖景餐厅,杭州,29.599538,119.021846,84.0,餐饮服务;中餐厅;中餐厅,10:00,21:00,千岛湖星岛印象度假酒店,"119.022247,29.600082",29.600082,119.022247,4.7
渔丰院子餐厅,杭州,29.599695,119.027468,80.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,千岛湖星岛印象度假酒店,"119.022247,29.600082",29.600082,119.022247,4.8
翠花鱼府,杭州,29.598777,119.028073,70.0,餐饮服务;中餐厅;中餐厅,09:30,02:00,千岛湖星岛印象度假酒店,"119.022247,29.600082",29.600082,119.022247,4.4
友渔饭店,杭州,29.598446,119.028288,75.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,千岛湖星岛印象度假酒店,"119.022247,29.600082",29.600082,119.022247,4.4
春长在餐厅(千岛湖店),杭州,29.599314,119.028565,75.0,餐饮服务;中餐厅;中餐厅,09:00,21:00,千岛湖星岛印象度假酒店,"119.022247,29.600082",29.600082,119.022247,4.5
万福来酸菜鱼餐馆,杭州,29.788424,119.678718,51.0,餐饮服务;中餐厅;四川菜(川菜),10:00,20:00,维也纳酒店（5.0深化版杭州桐庐富春江店）,"119.678699,29.789091",29.789091,119.678699,4.2
龙腾餐馆(盛泰·广宇公寓店),杭州,29.787523,119.680390,64.0,餐饮服务;中餐厅;浙江菜,16:00,20:30,维也纳酒店（5.0深化版杭州桐庐富春江店）,"119.678699,29.789091",29.789091,119.678699,4.1
311韩食·融合料理餐厅,杭州,29.788294,119.682401,80.0,体育休闲服务;娱乐场所;酒吧,11:00,21:00,维也纳酒店（5.0深化版杭州桐庐富春江店）,"119.678699,29.789091",29.789091,119.678699,4.3
乡邻乡亲(阳光店),杭州,29.789018,119.682646,86.0,餐饮服务;中餐厅;中餐厅,10:30,21:30,维也纳酒店（5.0深化版杭州桐庐富春江店）,"119.678699,29.789091",29.789091,119.678699,4.0
王家味餐厅,杭州,29.786549,119.682780,294.0,餐饮服务;中餐厅;中餐厅,17:00,20:30,维也纳酒店（5.0深化版杭州桐庐富春江店）,"119.678699,29.789091",29.789091,119.678699,4.4
旺昌门家餐厅(塘湾名苑C区店),杭州,30.185347,120.278092,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,杭州胤隆会休闲主题酒店,"120.285795,30.179290",30.179290,120.285795,3.5
锦莱荟餐厅,杭州,30.181607,120.271366,97.0,餐饮服务;中餐厅;中餐厅,16:30,22:30,杭州胤隆会休闲主题酒店,"120.285795,30.179290",30.179290,120.285795,4.3
阿儒餐馆(育才西苑东区店),杭州,30.166872,120.279363,100.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,杭州胤隆会休闲主题酒店,"120.285795,30.179290",30.179290,120.285795,4.0
土哈哈音乐餐吧(泰富广场店),杭州,30.165000,120.285112,103.0,餐饮服务;中餐厅;中餐厅,18:30,02:30,杭州胤隆会休闲主题酒店,"120.285795,30.179290",30.179290,120.285795,4.3
菲滋意式餐厅(萧山万象汇店),杭州,30.181674,120.269350,77.0,餐饮服务;外国餐厅;意式菜品餐厅,10:00,22:00,杭州胤隆会休闲主题酒店,"120.285795,30.179290",30.179290,120.285795,4.2
杭州中维香溢大酒店·满庭芳中餐厅,杭州,30.250971,120.174770,78.0,餐饮服务;餐饮相关场所;餐饮相关,17:30,20:30,全季杭州西湖湖滨解放路酒店（原西湖解放路店）,"120.172561,30.250838",30.250838,120.172561,4.0
蔡记九米羊肉炉,杭州,30.251470,120.170428,121.0,餐饮服务;中餐厅;中餐厅,11:00,02:00,全季杭州西湖湖滨解放路酒店（原西湖解放路店）,"120.172561,30.250838",30.250838,120.172561,4.7
奎元馆(解放路店),杭州,30.250933,120.170208,41.0,餐饮服务;中餐厅;浙江菜,07:00,21:00,全季杭州西湖湖滨解放路酒店（原西湖解放路店）,"120.172561,30.250838",30.250838,120.172561,4.5
小白餐馆,杭州,30.249204,120.170919,28.0,餐饮服务;中餐厅;中餐厅,16:30,21:00,全季杭州西湖湖滨解放路酒店（原西湖解放路店）,"120.172561,30.250838",30.250838,120.172561,4.4
家暄餐馆,杭州,30.249186,120.170817,58.0,餐饮服务;中餐厅;中餐厅,16:00,20:00,全季杭州西湖湖滨解放路酒店（原西湖解放路店）,"120.172561,30.250838",30.250838,120.172561,4.4
RayPub暗光(中河店),杭州,30.255686,120.172190,90.0,体育休闲服务;娱乐场所;酒吧|餐饮服务;咖啡厅;咖啡厅,10:00,01:00,杭州西湖湖滨银泰亚朵酒店,"120.172154,30.255412",30.255412,120.172154,4.6
舒老黑衢州菜自选餐厅(中河中路店),杭州,30.254296,120.172149,28.0,餐饮服务;中餐厅;中餐厅,09:00,21:00,杭州西湖湖滨银泰亚朵酒店,"120.172154,30.255412",30.255412,120.172154,4.0
杭州维景国际大酒店·自助餐厅(平海路店),杭州,30.254637,120.170946,132.0,餐饮服务;中餐厅;中餐厅,17:30,21:00,杭州西湖湖滨银泰亚朵酒店,"120.172154,30.255412",30.255412,120.172154,4.3
桃源烤肉(萧山万象汇店),杭州,30.182255,120.269208,80.0,餐饮服务;中餐厅;中餐厅,10:30,22:30,锦江之星5.0（杭州萧山万象汇人民广场地铁站店）,"120.270266,30.185737",30.185737,120.270266,4.7
NEED创意韩国料理(萧山万象汇店),杭州,30.181901,120.268864,119.0,餐饮服务;外国餐厅;韩国料理,11:00,21:30,锦江之星5.0（杭州萧山万象汇人民广场地铁站店）,"120.270266,30.185737",30.185737,120.270266,4.6
工联美食广场,杭州,30.255188,120.164276,41.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,桔子杭州西湖酒店,"120.165000,30.256100",30.256100,120.165000,4.2
大牌大传统菜(湖滨店),杭州,30.255784,120.163643,62.0,餐饮服务;中餐厅;中餐厅,17:00,20:30,桔子杭州西湖酒店,"120.165000,30.256100",30.256100,120.165000,4.6
泷川本铺(工联cc店),杭州,30.254777,120.165028,97.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,01:30,桔子杭州西湖酒店,"120.165000,30.256100",30.256100,120.165000,4.8
西塔老太太泥炉烤肉(杭州首店),杭州,30.257446,120.164191,140.0,餐饮服务;外国餐厅;韩国料理,11:00,22:00,桔子杭州西湖酒店,"120.165000,30.256100",30.256100,120.165000,4.7
江浙荟(湖滨银泰店),杭州,30.254879,120.163811,141.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,桔子杭州西湖酒店,"120.165000,30.256100",30.256100,120.165000,4.5
湖畔居餐厅,杭州,30.231832,119.764750,100.0,餐饮服务;餐饮相关场所;餐饮相关,10:00,22:00,杭州临安青山湖雷迪森庄园,"119.769275,30.234250",30.234250,119.769275,4.2
御园餐厅,杭州,30.237180,119.774576,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,杭州临安青山湖雷迪森庄园,"119.769275,30.234250",30.234250,119.769275,3.7
杭州醉湖居农家乐餐厅,杭州,30.235849,119.762951,110.0,餐饮服务;中餐厅;中餐厅,16:00,21:00,杭州临安青山湖雷迪森庄园,"119.769275,30.234250",30.234250,119.769275,3.9
阿萍餐馆,杭州,30.236399,119.761933,100.0,餐饮服务;中餐厅;中餐厅,09:00,21:00,杭州临安青山湖雷迪森庄园,"119.769275,30.234250",30.234250,119.769275,3.8
中都青山湖畔大酒店自助餐厅,杭州,30.228501,119.764985,195.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,杭州临安青山湖雷迪森庄园,"119.769275,30.234250",30.234250,119.769275,4.1
良渚劝学荟餐厅(劝学荟店),杭州,30.349325,120.016625,100.0,餐饮服务;中餐厅;中餐厅,10:00,21:00,杭州良韵君亭酒店,"120.012755,30.349502",30.349502,120.012755,3.4
遇见音乐烧烤吧,杭州,30.342725,120.013775,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,杭州良韵君亭酒店,"120.012755,30.349502",30.349502,120.012755,3.5
知味小餐馆,杭州,30.351141,120.021850,100.0,餐饮服务;中餐厅;中餐厅,07:00,23:30,杭州良韵君亭酒店,"120.012755,30.349502",30.349502,120.012755,3.6
聚福来餐馆,杭州,30.261455,120.449273,100.0,餐饮服务;餐饮相关场所;餐饮相关,10:00,22:00,杭州萧山机场朵亚酒店,"120.461405,30.253662",30.253662,120.461405,4.0
壹餐厅,杭州,30.246525,120.478175,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,杭州萧山机场朵亚酒店,"120.461405,30.253662",30.253662,120.461405,3.5
幸福餐厅,杭州,30.325831,120.081498,43.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,杭州浦京花园酒店,"120.080749,30.326851",30.326851,120.080749,3.9
同仁食汇中餐厅(同仁汇商场店),杭州,30.326682,120.077871,100.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,杭州浦京花园酒店,"120.080749,30.326851",30.326851,120.080749,4.0
衢州小炒菜自选餐厅,杭州,30.326683,120.077739,100.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,杭州浦京花园酒店,"120.080749,30.326851",30.326851,120.080749,3.5
伊香苑餐厅.清真民族菜,杭州,30.257475,120.159475,100.0,餐饮服务;中餐厅;清真菜馆,09:00,01:00,西湖湖滨颐居酒店,"120.159985,30.257187",30.257187,120.159985,4.0
迪拜杭州风味餐厅.新疆烤肉.湖滨步行街店,杭州,30.257275,120.159338,36.0,餐饮服务;中餐厅;清真菜馆,08:00,01:00,西湖湖滨颐居酒店,"120.159985,30.257187",30.257187,120.159985,4.3
