origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,flight_no,airline,seat_class,seat_status,equip_type,equip_size,manufacturer,price,segment_index,route_index
乌鲁木齐,上海,2025-11-12,PEK,首都国际机场,SHA,虹桥国际机场,2025-11-12 20:30:00,2025-11-12 22:55:00,145,SC5655,山航,经济舱,充足,777,大型机,波音,700,2,358
乌鲁木齐,上海,2025-11-12,URC,乌鲁木齐天山国际机场,XNN,曹家堡机场,2025-11-12 09:15:00,2025-11-12 11:50:00,155,3U3453,川航,经济舱,充足,319,中型机,空客,616,1,362
乌鲁木齐,上海,2025-11-12,XNN,曹家堡机场,PVG,浦东国际机场,2025-11-12 20:30:00,2025-11-12 23:30:00,180,MU2310,东航,经济舱,充足,320,中型机,空客,616,2,362
上海,乌鲁木齐,2025-11-16,SHA,虹桥国际机场,LHW,中川机场,2025-11-16 10:05:00,2025-11-16 13:40:00,215,9C6689,春秋,经济舱,充足,320,中型机,空客,643,1,383
上海,乌鲁木齐,2025-11-16,LHW,中川机场,URC,乌鲁木齐天山国际机场,2025-11-16 20:40:00,2025-11-16 23:40:00,180,UQ2522,海航｜乌航,经济舱,充足,737,中型机,波音,643,2,383
上海,乌鲁木齐,2025-11-16,PVG,浦东国际机场,URC,乌鲁木齐天山国际机场,2025-11-16 15:40:00,2025-11-16 21:40:00,360,UQ2600,海航｜乌航,经济舱,充足,737,中型机,波音,524,1,364
上海,乌鲁木齐,2025-11-16,SHA,虹桥国际机场,URC,乌鲁木齐天山国际机场,2025-11-16 09:45:00,2025-11-16 15:25:00,340,HO1255,吉祥,经济舱,充足,320NEO,中型机,空客,770,1,367
上海,乌鲁木齐,2025-11-16,SHA,虹桥国际机场,URC,乌鲁木齐天山国际机场,2025-11-16 12:40:00,2025-11-16 17:55:00,315,FM9219,上航,经济舱,充足,737,中型机,波音,875,1,371
上海,乌鲁木齐,2025-11-16,SHA,虹桥国际机场,URC,乌鲁木齐天山国际机场,2025-11-16 07:10:00,2025-11-16 13:05:00,355,MU5633,东航,经济舱,充足,321,中型机,空客,930,1,374
上海,乌鲁木齐,2025-11-16,PVG,浦东国际机场,TYN,武宿国际机场,2025-11-16 10:50:00,2025-11-16 13:25:00,155,MU2401,东航,经济舱,充足,737-800,中型机,波音,577,1,379
上海,乌鲁木齐,2025-11-16,TYN,武宿国际机场,URC,乌鲁木齐天山国际机场,2025-11-16 18:15:00,2025-11-16 22:10:00,235,MU2783,东航,经济舱,充足,320,中型机,空客,577,2,379
上海,乌鲁木齐,2025-11-16,SHA,虹桥国际机场,URC,乌鲁木齐天山国际机场,2025-11-16 17:05:00,2025-11-16 22:30:00,325,FM9221,上航,经济舱,充足,737,中型机,波音,875,1,370
上海,乌鲁木齐,2025-11-16,SHA,虹桥国际机场,URC,乌鲁木齐天山国际机场,2025-11-16 12:40:00,2025-11-16 17:55:00,315,MU8365,东航,经济舱,充足,737,中型机,波音,904,1,373
上海,乌鲁木齐,2025-11-16,SHA,虹桥国际机场,URC,乌鲁木齐天山国际机场,2025-11-16 08:40:00,2025-11-16 14:20:00,340,CZ6998,南航,经济舱,充足,737,中型机,波音,1440,1,377
上海,乌鲁木齐,2025-11-16,SHA,虹桥国际机场,URC,乌鲁木齐天山国际机场,2025-11-16 15:35:00,2025-11-16 21:15:00,340,CZ6996,南航,经济舱,充足,737,中型机,波音,950,1,376
