restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating
M艺术餐厅七德胜·牛肉面,郑州,34.739800,113.563173,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,郑州博物馆新馆,"113.546720,34.739600",34.739600,113.546720,4.0
瓦库50号(凯旋路店),郑州,34.740377,113.563327,100.0,餐饮服务;餐饮相关场所;餐饮相关,09:00,23:00,郑州博物馆新馆,"113.546720,34.739600",34.739600,113.546720,4.7
银杏树海鲜餐厅(金水路店),郑州,34.763326,113.684358,100.0,餐饮服务;中餐厅;海鲜酒楼,17:00,22:00,紫荆山公园,"113.687708,34.761890",34.761890,113.687708,4.6
机关餐厅快餐部,郑州,34.764882,113.689757,100.0,餐饮服务;快餐厅;快餐厅,11:00,21:00,紫荆山公园,"113.687708,34.761890",34.761890,113.687708,3.8
堂后可以兴茶宴,郑州,34.764738,113.684978,93.0,餐饮服务;茶艺馆;茶艺馆|购物服务;购物相关场所;购物相关场所,09:30,23:00,紫荆山公园,"113.687708,34.761890",34.761890,113.687708,4.3
索菲特国际饭店(粤唯先中餐厅),郑州,34.761932,113.692486,204.0,餐饮服务;中餐厅;中餐厅,17:30,22:00,紫荆山公园,"113.687708,34.761890",34.761890,113.687708,4.1
郑州中州智选假日酒店餐厅,郑州,34.762887,113.692533,100.0,餐饮服务;咖啡厅;咖啡厅,11:00,21:00,紫荆山公园,"113.687708,34.761890",34.761890,113.687708,4.1
郑州索菲特国际饭店·圆顶阁西餐厅,郑州,34.761863,113.692708,237.0,餐饮服务;外国餐厅;西餐厅(综合风味),11:00,21:30,紫荆山公园,"113.687708,34.761890",34.761890,113.687708,4.2
星璨餐厅,郑州,34.764980,113.691112,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,紫荆山公园,"113.687708,34.761890",34.761890,113.687708,2.6
紫荆山宾馆-餐厅,郑州,34.764942,113.691889,100.0,餐饮服务;中餐厅;中餐厅,07:00,20:00,紫荆山公园,"113.687708,34.761890",34.761890,113.687708,4.0
方中山胡辣汤(总店),郑州,34.760065,113.682462,15.0,餐饮服务;中餐厅;清真菜馆,05:00,13:30,紫荆山公园,"113.687708,34.761890",34.761890,113.687708,4.5
鸿源餐厅,郑州,34.761674,113.693653,100.0,餐饮服务;中餐厅;广东菜(粤菜),17:30,21:30,紫荆山公园,"113.687708,34.761890",34.761890,113.687708,3.9
海御珍品海鲜餐厅,郑州,34.769787,113.726419,39.0,餐饮服务;中餐厅;海鲜酒楼,17:00,23:00,千玺广场（大玉米）,"113.726322,34.769955",34.769955,113.726322,3.8
郑州绿地JW万豪酒店(万豪中餐厅),郑州,34.770905,113.727350,300.0,餐饮服务;中餐厅;中餐厅,17:30,22:30,千玺广场（大玉米）,"113.726322,34.769955",34.769955,113.726322,4.5
千玺云端餐厅(千玺广场店),郑州,34.771075,113.727225,165.0,餐饮服务;中餐厅;中餐厅,09:00,01:00,千玺广场（大玉米）,"113.726322,34.769955",34.769955,113.726322,4.5
郑州大玉米G PLUS空中观景餐厅,郑州,34.770914,113.727493,228.0,餐饮服务;中餐厅;综合酒楼,16:00,05:00,千玺广场（大玉米）,"113.726322,34.769955",34.769955,113.726322,4.2
郑州绿地JW万豪酒店·都会尚膳自助餐厅,郑州,34.771054,113.727309,280.0,餐饮服务;外国餐厅;西餐厅(综合风味),17:30,21:30,千玺广场（大玉米）,"113.726322,34.769955",34.769955,113.726322,4.3
醉巴鲜烤鱼(千玺广场店),郑州,34.770902,113.727580,62.0,餐饮服务;餐饮相关场所;餐饮相关,10:00,24:00,千玺广场（大玉米）,"113.726322,34.769955",34.769955,113.726322,4.2
豫见茶餐(新澳大厦店),郑州,34.767928,113.723581,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,千玺广场（大玉米）,"113.726322,34.769955",34.769955,113.726322,4.1
薪火色(现炒餐厅),郑州,34.767451,113.723530,100.0,餐饮服务;中餐厅;中餐厅,10:00,21:00,千玺广场（大玉米）,"113.726322,34.769955",34.769955,113.726322,3.9
锦悦茶餐厅(河南传媒大厦店),郑州,34.767405,113.722783,76.0,餐饮服务;中餐厅;海鲜酒楼,17:00,02:00,千玺广场（大玉米）,"113.726322,34.769955",34.769955,113.726322,4.2
Two Birds One Stone·一石二鸟(木色店),郑州,34.767030,113.730428,95.0,餐饮服务;餐饮相关场所;餐饮相关,10:00,21:00,千玺广场（大玉米）,"113.726322,34.769955",34.769955,113.726322,4.6
韩风源烧烤涮自助餐厅(亚细亚卓悦城店),郑州,34.751785,113.667704,80.0,餐饮服务;中餐厅;中餐厅,11:00,23:30,二七广场,"113.666451,34.751860",34.751860,113.666451,4.7
粤海酒店璇宫西餐厅(二七广场),郑州,34.749629,113.667658,111.0,餐饮服务;外国餐厅;西餐厅(综合风味),10:00,23:00,二七广场,"113.666451,34.751860",34.751860,113.666451,3.9
粤海酒店-粤海轩中餐厅,郑州,34.749142,113.667796,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,二七广场,"113.666451,34.751860",34.751860,113.666451,3.9
虎丫炒鸡(河南郑州二七万象城店),郑州,34.754815,113.662798,55.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,二七广场,"113.666451,34.751860",34.751860,113.666451,4.6
几许民谣烧烤馆(郑州光彩店),郑州,34.755287,113.669676,72.0,餐饮服务;中餐厅;中餐厅,18:00,02:30,二七广场,"113.666451,34.751860",34.751860,113.666451,4.6
绿茶餐厅(郑州万象城店),郑州,34.754667,113.662403,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,二七广场,"113.666451,34.751860",34.751860,113.666451,4.6
郑州郑百餐厅(郑州百货大楼店),郑州,34.756286,113.668080,100.0,餐饮服务;中餐厅;中餐厅,09:30,21:00,二七广场,"113.666451,34.751860",34.751860,113.666451,3.9
大同宾馆餐厅,郑州,34.747498,113.663838,31.0,餐饮服务;中餐厅;中餐厅,17:00,21:00,二七广场,"113.666451,34.751860",34.751860,113.666451,3.8
五号公路餐厅石烧牛扒(大卫城店),郑州,34.756777,113.666316,128.0,餐饮服务;快餐厅;快餐厅,11:00,22:00,二七广场,"113.666451,34.751860",34.751860,113.666451,4.7
蒋阿侨挞挞面(大上海店),郑州,34.755928,113.670393,100.0,餐饮服务;中餐厅;中餐厅,10:30,21:30,郑州商代遗址,"113.671988,34.755497",34.755497,113.671988,4.5
河南中医药大学第一附属医院人民路院区餐厅,郑州,34.758033,113.673949,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,郑州商代遗址,"113.671988,34.755497",34.755497,113.671988,3.7
小巷社区食堂·妈妈餐厅,郑州,34.752730,113.674692,100.0,餐饮服务;中餐厅;中餐厅,17:00,20:30,郑州商代遗址,"113.671988,34.755497",34.755497,113.671988,4.2
合记(老街小吃街店),郑州,34.758132,113.675030,100.0,餐饮服务;中餐厅;清真菜馆,10:30,22:00,郑州商代遗址,"113.671988,34.755497",34.755497,113.671988,4.4
米皮记清真餐厅(西大街店),郑州,34.751298,113.673507,11.0,餐饮服务;中餐厅;清真菜馆,10:00,22:00,郑州商代遗址,"113.671988,34.755497",34.755497,113.671988,4.3
曼玉(丹尼斯·大卫城店),郑州,34.756848,113.666241,90.0,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,11:00,21:00,郑州商代遗址,"113.671988,34.755497",34.755497,113.671988,4.7
中式美味快餐厅,郑州,34.759118,113.676308,20.0,餐饮服务;快餐厅;快餐厅,07:00,20:00,郑州商代遗址,"113.671988,34.755497",34.755497,113.671988,3.7
罗山渔家乐餐厅,郑州,34.903556,113.670261,63.0,餐饮服务;中餐厅;中餐厅,10:00,23:00,黄河花园口旅游区,"113.676636,34.903629",34.903629,113.676636,4.3
旺旺小餐馆,郑州,34.901524,113.668069,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,黄河花园口旅游区,"113.676636,34.903629",34.903629,113.676636,2.4
休息室餐厅,郑州,34.754747,113.783314,100.0,餐饮服务;中餐厅;综合酒楼,10:00,22:00,郑州东站,"113.779558,34.759081",34.759081,113.779558,3.7
郑州合盛怡思得酒店·心邸餐厅(绿地缤纷城店),郑州,34.761864,113.772727,125.0,餐饮服务;中餐厅;中餐厅,06:30,24:00,郑州东站,"113.779558,34.759081",34.759081,113.779558,4.1
澜亭叙茶餐厅,郑州,34.753801,113.774832,100.0,餐饮服务;快餐厅;快餐厅,09:00,22:00,郑州东站,"113.779558,34.759081",34.759081,113.779558,4.5
皇觉味便捷餐厅(荣安世家店),郑州,29.860538,121.536445,100.0,餐饮服务;快餐厅;快餐厅,11:00,21:00,宁波站,"121.536631,29.861949",29.861949,121.536631,1.9
鱼来鱼往餐厅,郑州,29.862175,121.539025,22.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,宁波站,"121.536631,29.861949",29.861949,121.536631,3.9
富邦大酒店-星期八西餐厅,郑州,29.863910,121.538790,223.0,餐饮服务;餐饮相关场所;餐饮相关,17:00,20:30,宁波站,"121.536631,29.861949",29.861949,121.536631,4.0
小多米韩餐馆,郑州,29.864725,121.537875,54.0,餐饮服务;外国餐厅;韩国料理,09:30,22:00,宁波站,"121.536631,29.861949",29.861949,121.536631,4.5
茗忆餐馆(马园坊商务楼店),郑州,29.864964,121.537985,100.0,餐饮服务;中餐厅;中餐厅,09:15,22:30,宁波站,"121.536631,29.861949",29.861949,121.536631,3.8
阿香米线(郑州二七杉杉奥莱餐厅),郑州,34.526573,113.855171,31.0,餐饮服务;中餐厅;特色/地方风味餐厅,06:00,22:00,新郑国际机场,"113.856808,34.528476",34.528476,113.856808,3.7
郑州机场大酒店中餐厅,郑州,34.528534,113.843450,70.0,餐饮服务;中餐厅;中餐厅,10:00,21:00,新郑国际机场,"113.856808,34.528476",34.528476,113.856808,4.1
广东餐厅(二马路),郑州,34.749825,113.660012,100.0,餐饮服务;中餐厅;广东菜(粤菜),11:00,21:00,郑州站,"113.658097,34.745795",34.745795,113.658097,3.7
营养健康餐厅,郑州,34.744171,113.652484,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,郑州站,"113.658097,34.745795",34.745795,113.658097,3.5
人来人往美食餐厅,郑州,29.825749,121.476645,100.0,餐饮服务;中餐厅;中餐厅,08:00,20:00,栎社国际机场,"121.466363,29.821287",29.821287,121.466363,4.1
时宜酒店·海鲜餐厅,郑州,29.830943,121.471005,100.0,餐饮服务;中餐厅;海鲜酒楼,10:00,20:30,栎社国际机场,"121.466363,29.821287",29.821287,121.466363,4.1
森凯餐馆,郑州,29.823596,121.485451,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,栎社国际机场,"121.466363,29.821287",29.821287,121.466363,3.6
郑州航空港区轰饮主题餐吧,郑州,34.530293,113.823391,100.0,餐饮服务;中餐厅;中餐厅,17:00,04:00,如家旗下-郑州新郑国际机场睿柏·云酒店,"113.827800,34.532732",34.532732,113.827800,3.5
云朵轩餐厅(金融广场店),郑州,34.537244,113.826908,168.0,餐饮服务;餐饮相关场所;餐饮相关,10:00,22:00,如家旗下-郑州新郑国际机场睿柏·云酒店,"113.827800,34.532732",34.532732,113.827800,4.1
方中山胡辣汤(港区一店),郑州,34.537354,113.833042,14.0,餐饮服务;中餐厅;清真菜馆,05:30,13:00,如家旗下-郑州新郑国际机场睿柏·云酒店,"113.827800,34.532732",34.532732,113.827800,4.5
栖遇广式茶餐厅,郑州,34.540161,113.830394,25.0,餐饮服务;咖啡厅;咖啡厅|餐饮服务;糕饼店;糕饼店,07:00,24:00,如家旗下-郑州新郑国际机场睿柏·云酒店,"113.827800,34.532732",34.532732,113.827800,4.1
雅瑟湖畔餐厅,郑州,34.775577,113.858407,90.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,郑州雅瑟国际酒店(省科技馆象湖店),"113.858697,34.775698",34.775698,113.858697,3.9
水浒烤肉(永顺路店),郑州,34.773371,113.856956,57.0,餐饮服务;中餐厅;特色/地方风味餐厅,10:00,02:00,郑州雅瑟国际酒店(省科技馆象湖店),"113.858697,34.775698",34.775698,113.858697,4.5
前途似海创意融合餐厅,郑州,34.773400,113.854577,48.0,餐饮服务;餐饮相关场所;餐饮相关,09:30,22:00,郑州雅瑟国际酒店(省科技馆象湖店),"113.858697,34.775698",34.775698,113.858697,4.3
蹦蹦音乐餐厅,郑州,34.369146,113.919410,100.0,餐饮服务;中餐厅;中餐厅,09:00,21:00,云缦酒店(郑州港区比亚迪工厂店),"113.919851,34.368782",34.368782,113.919851,3.6
新一家(郑州市航空港区)主题餐饮饭店(个体工商户),郑州,34.365406,113.918814,100.0,餐饮服务;中餐厅;中餐厅,08:00,22:00,云缦酒店(郑州港区比亚迪工厂店),"113.919851,34.368782",34.368782,113.919851,3.8
友金生珠宝茶餐厅(伟业象湖苑店),郑州,34.769988,113.864010,100.0,餐饮服务;快餐厅;快餐厅,11:00,21:00,汉庭郑州象湖科技馆酒店,"113.863000,34.763200",34.763200,113.863000,3.7
鑫瓦库茶餐厅(伟业象湖苑店),郑州,34.769990,113.864126,100.0,餐饮服务;快餐厅;茶餐厅,11:00,21:00,汉庭郑州象湖科技馆酒店,"113.863000,34.763200",34.763200,113.863000,3.5
虾之味小餐馆,郑州,34.759727,113.853131,100.0,餐饮服务;中餐厅;中餐厅,10:00,23:00,汉庭郑州象湖科技馆酒店,"113.863000,34.763200",34.763200,113.863000,3.7
留园·闲茶食赏,郑州,34.802265,113.740183,100.0,餐饮服务;茶艺馆;茶艺馆,09:00,21:30,郑州北龙湖金融中心金融岛亚朵酒店,"113.740044,34.801804",34.801804,113.740044,4.3
吾味书院·老子文化茶餐空间,郑州,34.800876,113.734358,459.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,郑州北龙湖金融中心金融岛亚朵酒店,"113.740044,34.801804",34.801804,113.740044,4.0
吉鹿餐厅(楷林大厦店),郑州,34.802746,113.733842,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,郑州北龙湖金融中心金融岛亚朵酒店,"113.740044,34.801804",34.801804,113.740044,4.1
老墨捞汁小海鲜,郑州,34.723986,113.716121,100.0,餐饮服务;中餐厅;海鲜酒楼,11:00,21:00,汉庭郑州航海东路酒店,"113.718570,34.725246",34.725246,113.718570,3.6
北角秀味港式茶餐厅(龙堂·万科广场店),郑州,34.722045,113.718822,57.0,餐饮服务;快餐厅;茶餐厅,11:00,22:00,汉庭郑州航海东路酒店,"113.718570,34.725246",34.725246,113.718570,4.3
DBe's大白俄俄餐烧烤西餐厅(富田新天地店),郑州,34.721373,113.712549,98.0,餐饮服务;外国餐厅;外国餐厅,11:00,14:30,汉庭郑州航海东路酒店,"113.718570,34.725246",34.725246,113.718570,4.7
荣豫餐厅,郑州,34.754245,113.770035,100.0,餐饮服务;中餐厅;中餐厅,10:00,21:30,郑州汇艺万怡酒店,"113.770139,34.753708",34.753708,113.770139,3.6
Soonsoo炸鸡料理,郑州,34.754378,113.771221,91.0,餐饮服务;快餐厅;快餐厅,10:00,22:00,郑州汇艺万怡酒店,"113.770139,34.753708",34.753708,113.770139,4.7
叁拾叁味餐厅,郑州,34.752661,113.769800,81.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,郑州汇艺万怡酒店,"113.770139,34.753708",34.753708,113.770139,4.6
和茶,郑州,34.612306,113.736545,100.0,餐饮服务;茶艺馆;茶艺馆,10:00,22:00,昆仑乐居精选酒店(郑州华南城锦艺城店),"113.733835,34.613066",34.613066,113.733835,3.5
青唐自助餐厅(华南城店),郑州,34.609475,113.732425,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,昆仑乐居精选酒店(郑州华南城锦艺城店),"113.733835,34.613066",34.613066,113.733835,4.5
韩风源烧烤涮自助餐厅(龙湖锦艺城直营店),郑州,34.613777,113.726277,66.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,22:30,昆仑乐居精选酒店(郑州华南城锦艺城店),"113.733835,34.613066",34.613066,113.733835,4.3
后宅茶餐厅(新東意SPACE店),郑州,34.779601,113.699724,114.0,餐饮服务;快餐厅;茶餐厅,10:00,22:00,桔子郑州郑东新区会展中心酒店,"113.702020,34.779780",34.779780,113.702020,4.5
胡羊排·虾火锅·营养餐厅(红旗路),郑州,34.777006,113.702984,37.0,餐饮服务;中餐厅;火锅店,10:30,22:00,桔子郑州郑东新区会展中心酒店,"113.702020,34.779780",34.779780,113.702020,4.5
米皮记清真餐厅(姚砦路店),郑州,34.776594,113.704493,11.0,餐饮服务;中餐厅;清真菜馆,10:00,21:00,桔子郑州郑东新区会展中心酒店,"113.702020,34.779780",34.779780,113.702020,4.2
沅味融合茶餐厅,郑州,34.778131,113.706295,180.0,餐饮服务;快餐厅;快餐厅,16:00,22:30,桔子郑州郑东新区会展中心酒店,"113.702020,34.779780",34.779780,113.702020,4.0
超能鹿战队健身减脂餐厅(金成时代广场店),郑州,34.777542,113.706140,24.0,餐饮服务;餐饮相关场所;餐饮相关,08:00,21:00,桔子郑州郑东新区会展中心酒店,"113.702020,34.779780",34.779780,113.702020,3.9
溪畔茶餐厅,郑州,34.781870,113.687685,100.0,餐饮服务;快餐厅;快餐厅,12:00,24:00,郑州金审中州颐和酒店,"113.686953,34.781424",34.781424,113.686953,3.7
kaka轻食餐厅,郑州,34.780128,113.685970,100.0,餐饮服务;餐饮相关场所;餐饮相关,09:00,20:00,郑州金审中州颐和酒店,"113.686953,34.781424",34.781424,113.686953,4.0
海岚餐厅,郑州,34.781419,113.684659,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,郑州金审中州颐和酒店,"113.686953,34.781424",34.781424,113.686953,3.7
河南省黄河迎宾馆中餐厅,郑州,34.872199,113.648259,100.0,餐饮服务;外国餐厅;西餐厅(综合风味),11:00,21:00,河南省黄河迎宾馆,"113.648540,34.872278",34.872278,113.648540,3.2
奥利家餐厅,郑州,34.869788,113.636415,16.0,餐饮服务;中餐厅;中餐厅,11:00,21:30,河南省黄河迎宾馆,"113.648540,34.872278",34.872278,113.648540,4.2
豪客来牛排(郑州惠济万达餐厅),郑州,34.868938,113.636045,68.0,餐饮服务;外国餐厅;西餐厅(综合风味),10:00,22:00,河南省黄河迎宾馆,"113.648540,34.872278",34.872278,113.648540,4.6
拾岁火锅餐厅(未来路店),郑州,34.771161,113.707663,100.0,餐饮服务;中餐厅;火锅店,09:30,24:00,全季郑州会展中心未来路酒店,"113.707000,34.772300",34.772300,113.707000,4.6
美仑中餐厅(未来路店),郑州,34.773957,113.708770,43.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,全季郑州会展中心未来路酒店,"113.707000,34.772300",34.772300,113.707000,4.0
期货餐厅(未来大厦店),郑州,34.769968,113.708708,100.0,餐饮服务;中餐厅;中餐厅,17:30,21:30,全季郑州会展中心未来路酒店,"113.707000,34.772300",34.772300,113.707000,4.3
未来大酒店·金色未来餐厅,郑州,34.769025,113.707177,162.0,餐饮服务;中餐厅;中餐厅,18:00,21:00,全季郑州会展中心未来路酒店,"113.707000,34.772300",34.772300,113.707000,4.2
元福元大食堂(金城时代广场店),郑州,34.776707,113.706486,24.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,全季郑州会展中心未来路酒店,"113.707000,34.772300",34.772300,113.707000,4.1
牧原酒店(郑州高铁东站店)·古藤塔克德式餐厅,郑州,34.755419,113.789670,100.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,汉庭酒店(郑州东站东广场商鼎路店),"113.787360,34.755908",34.755908,113.787360,3.6
古腾塔克德式餐厅,郑州,34.755935,113.789800,59.0,餐饮服务;快餐厅;快餐厅,17:00,21:00,汉庭酒店(郑州东站东广场商鼎路店),"113.787360,34.755908",34.755908,113.787360,3.8
富豫轩海鲜融合餐厅,郑州,34.756247,113.790010,91.0,餐饮服务;餐饮相关场所;餐饮相关,17:00,21:30,汉庭酒店(郑州东站东广场商鼎路店),"113.787360,34.755908",34.755908,113.787360,4.0
同膳堂体验餐厅,郑州,34.764509,113.745962,100.0,餐饮服务;中餐厅;中餐厅,08:00,21:00,辰玺酒店(郑州会展中心店),"113.745222,34.764990",34.764990,113.745222,3.8
清院茶餐厅,郑州,34.765092,113.744012,100.0,餐饮服务;快餐厅;茶餐厅,11:00,21:00,辰玺酒店(郑州会展中心店),"113.745222,34.764990",34.764990,113.745222,3.7
楚境餐厅(省政府店),郑州,34.767275,113.746025,138.0,餐饮服务;中餐厅;中餐厅,17:00,21:30,辰玺酒店(郑州会展中心店),"113.745222,34.764990",34.764990,113.745222,4.7
潮州茶餐馆,郑州,34.723058,113.748498,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,如家-郑州中原福塔东地铁站店,"113.746504,34.722713",34.722713,113.746504,3.7
刘洋和烤肉(第二大街店),郑州,34.723605,113.743651,56.0,餐饮服务;外国餐厅;外国餐厅,17:00,22:30,如家-郑州中原福塔东地铁站店,"113.746504,34.722713",34.722713,113.746504,4.6
管委会餐厅,郑州,34.721704,113.743254,100.0,餐饮服务;快餐厅;快餐厅,07:30,18:30,如家-郑州中原福塔东地铁站店,"113.746504,34.722713",34.722713,113.746504,3.7
全心贝爱宝宝餐厅(丹尼斯航海天地店),郑州,34.721934,113.739210,35.0,餐饮服务;中餐厅;中餐厅,10:00,21:30,如家-郑州中原福塔东地铁站店,"113.746504,34.722713",34.722713,113.746504,4.1
竹里茶餐厅(兴华大厦B座店),郑州,34.717975,113.741775,100.0,餐饮服务;快餐厅;快餐厅,09:30,21:00,如家-郑州中原福塔东地铁站店,"113.746504,34.722713",34.722713,113.746504,4.0
至尊强仔(正光北街店),郑州,34.771566,113.754982,80.0,餐饮服务;中餐厅;广东菜(粤菜),17:00,22:00,桔子郑州省政府万象城酒店,"113.755528,34.771074",34.771074,113.755528,4.6
广义信阳毛尖茶餐厅(豫航店),郑州,34.771881,113.755782,100.0,购物服务;专卖店;专营店,11:00,21:00,桔子郑州省政府万象城酒店,"113.755528,34.771074",34.771074,113.755528,3.7
誉龙轩茶餐厅(豫航中心店),郑州,34.771871,113.755230,100.0,餐饮服务;中餐厅;中餐厅,09:00,22:30,桔子郑州省政府万象城酒店,"113.755528,34.771074",34.771074,113.755528,3.6
泰诚行泰式融合餐厅(任寨北街店),郑州,34.770650,113.668814,91.0,餐饮服务;外国餐厅;泰国/越南菜品餐厅,11:30,21:30,未来宜居酒店(健康路夜市郑大二附院店),"113.669130,34.769325",34.769325,113.669130,4.6
老院餐馆,郑州,34.769141,113.670762,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,未来宜居酒店(健康路夜市郑大二附院店),"113.669130,34.769325",34.769325,113.669130,3.6
